"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"BAJAJHIND","Bajaj Hindusthan Sugar Limited","EQ","Annual General Meeting","1","20-Jun-2024","-","21-Jun-2024","27-Jun-2024"
"GREENPOWER","Orient Green Power Company Limited","EQ","Annual General Meeting","10","20-Jun-2024","-","21-Jun-2024","28-Jun-2024"
"LT","Larsen & Toubro Limited","EQ","Dividend - Rs 28 Per Share","2","20-Jun-2024","20-Jun-2024","-","-"
"EMUDHRA","eMudhra Limited","EQ","Annual General Meeting/Dividend - Rs 1.25 Per Share","5","20-Jun-2024","-","21-Jun-2024","27-Jun-2024"
"CYIENTDLM","Cyient DLM Limited","EQ","Annual General Meeting","10","20-Jun-2024","-","21-Jun-2024","28-Jun-2024"
"PILITA","PIL ITALICA LIFESTYLE LIMITED","EQ","Annual General Meeting","1","20-Jun-2024","-","21-Jun-2024","27-Jun-2024"
"PRIMESECU","Prime Securities Limited","EQ","Annual General Meeting /Dividend - 1 Rs Per Share","5","20-Jun-2024","-","21-Jun-2024","27-Jun-2024"
"TEJASNET","Tejas Networks Limited","EQ","Annual General Meeting","10","20-Jun-2024","-","21-Jun-2024","28-Jun-2024"
"ZIMLAB","Zim Laboratories Limited","EQ","Annual General Meeting","10","20-Jun-2024","-","21-Jun-2024","27-Jun-2024"
"MITCON","MITCON Consultancy & Engineering Services Limited","EQ","Rights 6:19 @ Premium Rs 66/-","10","20-Jun-2024","20-Jun-2024","-","-"
