"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"BRIGADE","Brigade Enterprises Limited","EQ","Dividend - Rs 2 Per Share","10","31-Jul-2023","31-Jul-2023","-","-"
"JINDWORLD","Jindal Worldwide Limited","EQ","Annual General Meeting/Dividend - Re 0.20 Per Share","1","31-Jul-2023","-","01-Aug-2023","07-Aug-2023"
"MINDSPACE","Mindspace Business Parks REIT","RR","Distribution Rs 4.80 Per Unit Comprising Of Dividend - Rs 4.33 Per Unit/Interest Amount - Re 0.46 Per Unit Other Income Re 0.01 Per Unit","275","31-Jul-2023","31-Jul-2023","-","-"
"AKSHAR","Akshar Spintex Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","31-Jul-2023","31-Jul-2023","-","-"
"VRLLOG","VRL Logistics Limited","EQ","Dividend - Rs 5 Per Share","10","31-Jul-2023","31-Jul-2023","-","-"
"EXCEL","Excel Realty N Infra Limited","EQ","Annual General Meeting","1","31-Jul-2023","-","01-Aug-2023","07-Aug-2023"
"FAIRCHEMOR","Fairchem Organics Limited","EQ","Dividend - Rs 7.50 Per Share","10","31-Jul-2023","-","01-Aug-2023","07-Aug-2023"
"IGARASHI","Igarashi Motors India Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","10","31-Jul-2023","-","01-Aug-2023","09-Aug-2023"
"VOLTAMP","Voltamp Transformers Limited","EQ","Annual General Meeting/Dividend - Rs  40 Per Share/Special Dividend - Rs 20 Per Share","10","31-Jul-2023","-","01-Aug-2023","07-Aug-2023"
"EIHAHOTELS","EIH Associated Hotels Limited","EQ","Dividend - Rs 5 Per Share","10","31-Jul-2023","-","01-Aug-2023","03-Aug-2023"
