"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"MARKSANS","Marksans Pharma Limited","EQ","Annual General Meeting/Dividend - Rs  0.25 Per Share","1","19-Aug-2022","-","23-Aug-2022","29-Aug-2022"
"POWERGRID","Power Grid Corporation of India Limited","EQ","Annual General Meeting/Dividend - Rs 2.25 Per Share","10","19-Aug-2022","22-Aug-2022","-","-"
"MAFATLAFIN","Mafatlal Finance Limited","EQ","Annual General Meeting","10","19-Aug-2022","-","22-Aug-2022","26-Aug-2022"
"HINDWAREAP","Hindware Home Innovation Limited","EQ","Annual General Meeting","2","19-Aug-2022","-","23-Aug-2022","30-Aug-2022"
"TIPSMUSIC","Tips Music Limited","EQ","Annual General Meeting/Dividend - Rs  2 Per Share","1","19-Aug-2022","-","23-Aug-2022","29-Aug-2022"
"ASTRAL","Astral Limited","EQ","Dividend - Rs 1.75 Per Share","1","19-Aug-2022","22-Aug-2022","-","-"
"BAGFILMS","B.A.G Films and Media Limited","EQ","Annual General Meeting","2","19-Aug-2022","-","23-Aug-2022","29-Aug-2022"
"BPCL","Bharat Petroleum Corporation Limited","EQ","Annual General Meeting/Dividend - Rs 6 Per Share","10","19-Aug-2022","-","23-Aug-2022","29-Aug-2022"
"HAL","Hindustan Aeronautics Limited","EQ","Dividend - Rs 10 Per Share","5","19-Aug-2022","22-Aug-2022","-","-"
"CHAMBLFERT","Chambal Fertilizers & Chemicals Limited","EQ","Annual General Meeting/Dividend - Rs 3 Per Share","10","19-Aug-2022","-","23-Aug-2022","24-Aug-2022"
"TBZ","Tribhovandas Bhimji Zaveri Limited","EQ","Annual General Meeting/Dividend - R E 1 Per Share","10","19-Aug-2022","-","23-Aug-2022","29-Aug-2022"
"KITEX","Kitex Garments Limited","EQ","Annual General Meeting/Dividend - Rs 1.50 Per Share","1","19-Aug-2022","-","23-Aug-2022","29-Aug-2022"
"TI","Tilaknagar Industries Limited","EQ","Dividend - Re 0.10 Per Share","10","19-Aug-2022","22-Aug-2022","-","-"
"SIGACHI","Sigachi Industries Limited","EQ","Annual General Meeting","1","19-Aug-2022","-","23-Aug-2022","29-Aug-2022"
"SOMATEX","Soma Textiles & Industries Limited","EQ","Annual General Meeting","10","19-Aug-2022","-","20-Aug-2022","31-Aug-2022"
"SUPERSPIN","Super Spinning Mills Limited","EQ","Annual General Meeting","1","19-Aug-2022","-","23-Aug-2022","29-Aug-2022"
"MITTAL","Mittal Life Style Limited","EQ","Annual General Meeting","1","19-Aug-2022","-","21-Aug-2022","27-Aug-2022"
"NATCOPHARM","Natco Pharma Limited","EQ","Interim Dividend - Rs  3.50 Per Share","2","19-Aug-2022","22-Aug-2022","-","-"
"OCCL","Oriental Carbon & Chemicals Limited","EQ","Dividend - Rs 7 Per Share","10","19-Aug-2022","-","23-Aug-2022","26-Aug-2022"
"TI","Tilaknagar Industries Limited","EQ","Annual General Meeting","10","19-Aug-2022","-","23-Aug-2022","29-Aug-2022"
"UCAL","UCAL LIMITED","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","10","19-Aug-2022","-","23-Aug-2022","29-Aug-2022"
"ECLERX","eClerx Services Limited","EQ","Dividend - Re 1 Per Share","10","19-Aug-2022","22-Aug-2022","-","-"
"SUNPHARMA","Sun Pharmaceutical Industries Limited","EQ","Dividend - Rs 3 Per Share","1","19-Aug-2022","22-Aug-2022","-","-"
"AWL","AWL Agri Business Limited","EQ","Annual General Meeting","1","19-Aug-2022","-","23-Aug-2022","30-Aug-2022"
"HAL","Hindustan Aeronautics Limited","EQ","Annual General Meeting","5","19-Aug-2022","-","23-Aug-2022","29-Aug-2022"
"GUJENERGY","GUJARAT ENERGY LIMITED","EQ","Dividend - Rs 2 Per Share","2","19-Aug-2022","22-Aug-2022","-","-"
