"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"MENONBE","Menon Bearings Limited","EQ","Interim Dividend- Rs 2 Per Share","1","27-Jul-2022","28-Jul-2022","-","-"
"SUNDRMBRAK","Sundaram Brake Linings Limited","EQ","Annual General Meeting","10","27-Jul-2022","-","29-Jul-2022","04-Aug-2022"
"EPL","EPL Limited","EQ","Dividend - Rs 2.15 Per Share","2","27-Jul-2022","28-Jul-2022","-","-"
"KPIL","Kalpataru Projects International Limited","EQ","Dividend - Rs 6.50 Per Share","2","27-Jul-2022","28-Jul-2022","-","-"
"HEROMOTOCO","Hero MotoCorp Limited","EQ","Annual General Meeting/Dividend - Rs  35 Per Share","2","27-Jul-2022","-","29-Jul-2022","09-Aug-2022"
"MRF","MRF Limited","EQ","Annual General Meeting/Dividend - Rs  144 Per Share","10","27-Jul-2022","-","29-Jul-2022","04-Aug-2022"
"3PLAND","3P Land Holdings Limited","EQ","Annual General Meeting","2","27-Jul-2022","-","29-Jul-2022","06-Aug-2022"
"GANESHHOU","GANESH HOUSING LIMITED","EQ","Annual General Meeting","10","27-Jul-2022","-","29-Jul-2022","04-Aug-2022"
"SAREGAMA","Saregama India Limited","EQ","Annual General Meeting","1","27-Jul-2022","-","29-Jul-2022","04-Aug-2022"
"TCIEXP","TCI Express Limited","EQ","Annual General Meeting/Dividend - Rs  2 Per Share","2","27-Jul-2022","-","29-Jul-2022","03-Aug-2022"
"BEPL","Bhansali Engineering Polymers Limited","EQ","Interim Dividend - Re 1 Per Share","1","27-Jul-2022","28-Jul-2022","-","-"
"DALMIASUG","Dalmia Bharat Sugar and Industries Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","2","27-Jul-2022","28-Jul-2022","-","-"
"PRAJIND","Praj Industries Limited","EQ","Annual General Meeting/Dividend - Rs  2.70 Per Share/ Special Dividend- Rs 1.50 Per Share","2","27-Jul-2022","-","29-Jul-2022","04-Aug-2022"
"THANGAMAYL","Thangamayil Jewellery Limited","EQ","Annual General Meeting/Dividend - Rs  5 Per Share","10","27-Jul-2022","-","29-Jul-2022","04-Aug-2022"
"AUROPHARMA","Aurobindo Pharma Limited","EQ","Annual General Meeting","1","27-Jul-2022","-","29-Jul-2022","02-Aug-2022"
"UPL","UPL Limited","EQ","Dividend - Rs 10 Per Share","2","27-Jul-2022","-","29-Jul-2022","12-Aug-2022"
"GABRIEL","Gabriel India Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","1","27-Jul-2022","-","29-Jul-2022","04-Aug-2022"
