"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"IRFC","Indian Railway Finance Corporation Limited","EQ","Dividend - Rs 0.70 Per Share","10","22-Aug-2024","22-Aug-2024","-","-"
"BIGBLOC","Bigbloc Construction Limited","EQ","Annual General Meeting","2","22-Aug-2024","-","23-Aug-2024","29-Aug-2024"
"ASTERDM","Aster DM Healthcare Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","10","22-Aug-2024","22-Aug-2024","-","-"
"BBOX","Black Box Limited","EQ","Extra Ordinary General Meeting","2","22-Aug-2024","22-Aug-2024","-","-"
"GLOBUSSPR","Globus Spirits Limited","EQ","Dividend - Rs 3.50 Per Share","10","22-Aug-2024","22-Aug-2024","-","-"
"GOLDIAM","Goldiam International Limited","EQ","Interim Dividend - Re 1 Per Share","2","22-Aug-2024","22-Aug-2024","-","-"
"SIRCA","Sirca Paints India Limited","EQ","Annual General Meeting","10","22-Aug-2024","-","23-Aug-2024","29-Aug-2024"
"SIRCA","Sirca Paints India Limited","EQ","Dividend - Rs 1.50 Per Share","10","22-Aug-2024","22-Aug-2024","-","-"
"LGBBROSLTD","LG Balakrishnan & Bros Limited","EQ","Annual General Meeting/Dividend - Rs  18 Per Share","10","22-Aug-2024","-","23-Aug-2024","29-Aug-2024"
"MAZDA","Mazda Limited","EQ","Annual General Meeting","10","22-Aug-2024","-","23-Aug-2024","30-Aug-2024"
"MAZDA","Mazda Limited","EQ","Dividend - Rs 16 Per Share","10","22-Aug-2024","22-Aug-2024","-","-"
"OMAXAUTO","Omax Autos Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","10","22-Aug-2024","-","23-Aug-2024","29-Aug-2024"
"PANAMAPET","Panama Petrochem Limited","EQ","Annual General Meeting/Dividend - Rs 4 Per Share","2","22-Aug-2024","22-Aug-2024","-","-"
"RELAXO","Relaxo Footwears Limited","EQ","Dividend - Rs 3 Per Share","1","22-Aug-2024","22-Aug-2024","-","-"
"GLOBUSSPR","Globus Spirits Limited","EQ","Annual General Meeting","10","22-Aug-2024","-","23-Aug-2024","29-Aug-2024"
"ATALREAL","Atal Realtech Limited","EQ","Rights 1:2 @ Premium Rs 5/-","2","22-Aug-2024","22-Aug-2024","-","-"
"EXPLEOSOL","Expleo Solutions Limited","EQ","Annual General Meeting","10","22-Aug-2024","-","23-Aug-2024","29-Aug-2024"
"HESTERBIO","Hester Biosciences Limited","EQ","Annual General Meeting","10","22-Aug-2024","-","23-Aug-2024","29-Aug-2024"
"HESTERBIO","Hester Biosciences Limited","EQ","Dividend - Rs 6 Per Share","10","22-Aug-2024","22-Aug-2024","-","-"
"HINDWAREAP","Hindware Home Innovation Limited","EQ","Annual General Meeting/Dividend - Re 0.40 Per Share","2","22-Aug-2024","-","23-Aug-2024","28-Aug-2024"
"HONASA","Honasa Consumer Limited","EQ","Annual General Meeting","10","22-Aug-2024","-","23-Aug-2024","29-Aug-2024"
"JMA","Jullundur Motor Agency (Delhi) Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","2","22-Aug-2024","-","23-Aug-2024","29-Aug-2024"
"KAKATCEM","Kakatiya Cement Sugar & Industries Limited","EQ","Annual General Meeting/Dividend - Rs 3 Per Share","10","22-Aug-2024","-","23-Aug-2024","29-Aug-2024"
"RPPL","Rajshree Polypack Limited","EQ","Annual General Meeting","5","22-Aug-2024","-","23-Aug-2024","29-Aug-2024"
"THEJO","Thejo Engineering Limited","EQ","Dividend - Rs 3 Per Share","10","22-Aug-2024","-","23-Aug-2024","29-Aug-2024"
"JINDALSTEL","Jindal Steel & Power Limited","EQ","Dividend - Rs 2 Per Share","1","22-Aug-2024","22-Aug-2024","-","-"
