"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"TEXINFRA","Texmaco Infrastructure & Holdings Limited","EQ"," Annual General Meeting/Dividend - Rs 0.20 Per Share","1","07-Sep-2020","-","09-Sep-2020","14-Sep-2020"
"74GS2035","GOVERNMENT OF INDIA","GS"," Interest Payment","100","07-Sep-2020","08-Sep-2020","-","-"
"HIRECT","Hind Rectifiers Limited","EQ"," Annual General Meeting/Dividend - Rs 0.80 Per Share","2","07-Sep-2020","-","09-Sep-2020","15-Sep-2020"
"IVP","IVP Limited","EQ"," Annual General Meeting","10","07-Sep-2020","-","09-Sep-2020","15-Sep-2020"
"GNA","GNA Axles Limited","EQ"," Annual General Meeting","10","07-Sep-2020","-","09-Sep-2020","15-Sep-2020"
"KKCL","Kewal Kiran Clothing Limited","EQ"," Dividend - Re 1 Per Share","10","07-Sep-2020","-","09-Sep-2020","15-Sep-2020"
"NRBBEARING","NRB Bearing Limited","EQ"," Annual General Meeting","2","07-Sep-2020","-","09-Sep-2020","15-Sep-2020"
"HIKAL","Hikal Limited","EQ"," Annual General Meeting/Dividend - Rs 0.20 Per Share","2","07-Sep-2020","-","09-Sep-2020","15-Sep-2020"
"SUBROS","Subros Limited","EQ"," Dividend - Rs 0.80 Per Share","2","07-Sep-2020","-","09-Sep-2020","15-Sep-2020"
"ELECTCAST","Electrosteel Castings Limited","EQ"," Dividend - Rs 0.30 Per Share","1","07-Sep-2020","-","09-Sep-2020","15-Sep-2020"
"NCC","NCC Limited","EQ"," Dividend - Rs 0.20 Per Share","2","07-Sep-2020","-","09-Sep-2020","11-Sep-2020"
"KABRAEXTRU","Kabra Extrusion Technik Limited","EQ"," Annual General Meeting","5","07-Sep-2020","-","09-Sep-2020","15-Sep-2020"
"CDSL","Central Depository Services (India) Limited","EQ"," Dividend - Rs 4.50 Per Share","10","07-Sep-2020","08-Sep-2020","-","-"
