"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"WABAG","VA Tech Wabag Limited","EQ","Annual General Meeting","2","06-Aug-2024","-","07-Aug-2024","14-Aug-2024"
"SUVENPHAR","Suven Pharmaceuticals Limited","EQ","Annual General Meeting","1","06-Aug-2024","-","07-Aug-2024","09-Aug-2024"
"TAINWALCHM","Tainwala Chemical and Plastic (I) Limited","EQ","Annual General Meeting","10","06-Aug-2024","-","07-Aug-2024","13-Aug-2024"
"USHAMART","Usha Martin Limited","EQ","Annual General Meeting","1","06-Aug-2024","-","07-Aug-2024","13-Aug-2024"
"EIDPARRY","EID Parry India Limited","EQ","Annual General Meeting","1","06-Aug-2024","-","07-Aug-2024","14-Aug-2024"
"GRASIM","Grasim Industries Limited","EQ","Annual General Meeting/Dividend - Rs 10 Per Share","2","06-Aug-2024","-","07-Aug-2024","20-Aug-2024"
"USHAMART","Usha Martin Limited","EQ","Dividend - Rs 2.75 Per Share","1","06-Aug-2024","06-Aug-2024","-","-"
"OAL","Oriental Aromatics Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","5","06-Aug-2024","-","07-Aug-2024","21-Aug-2024"
"WSTCSTPAPR","West Coast Paper Mills Limited","EQ","Annual General Meeting/Dividend - Rs 8 Per Share","2","06-Aug-2024","-","07-Aug-2024","14-Aug-2024"
"LTFOODS","LT Foods Limited","EQ","Interim Dividend - Rs 0.50 Per Share","1","06-Aug-2024","06-Aug-2024","-","-"
"TCIEXP","TCI Express Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","2","06-Aug-2024","-","07-Aug-2024","13-Aug-2024"
"TDPOWERSYS","TD Power Systems Limited","EQ","Annual General Meeting/Dividend - Rs 0.60 Per Share","2","06-Aug-2024","06-Aug-2024","-","-"
"IPCALAB","IPCA Laboratories Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","1","06-Aug-2024","-","07-Aug-2024","13-Aug-2024"
