"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"OMINFRAL","OM INFRA LIMITED","EQ","Dividend - Rs 0.40 Per Share","1","22-Sep-2025","22-Sep-2025","-","-"
"SANDUMA","Sandur Manganese & Iron Ores Limited","EQ","Bonus 2:1","10","22-Sep-2025","22-Sep-2025","-","-"
"PARAGMILK","Parag Milk Foods Limited","EQ","Dividend - Re 1 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"MAHSCOOTER","Maharashtra Scooters Limited","EQ","Interim Dividend - Rs 160 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"JSLL","Jeena Sikho Lifecare Limited","EQ","Dividend - Re 1.10 Per Share","2","22-Sep-2025","22-Sep-2025","-","-"
"MONTECARLO","Monte Carlo Fashions Limited","EQ","Dividend - Rs 20 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"NAVNETEDUL","Navneet Education Limited","EQ","Dividend - Rs 1.50 Per Share","2","22-Sep-2025","22-Sep-2025","-","-"
"NFL","National Fertilizers Limited","EQ","Dividend - Rs 1.56 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"CORDSCABLE","Cords Cable Industries Limited","EQ","Dividend - Re 1 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"ABINFRA","A B Infrabuild Limited","EQ","Dividend - Re 0.05 Per Share","1","22-Sep-2025","22-Sep-2025","-","-"
"ADANIPOWER","Adani Power Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","22-Sep-2025","22-Sep-2025","-","-"
"AHLADA","Ahlada Engineers Limited","EQ","Dividend - Rs 1.60 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"AHLUCONT","Ahluwalia Contracts (India) Limited","EQ","Dividend - Re 0.60 Per Share","2","22-Sep-2025","22-Sep-2025","-","-"
"CYBERTECH","Cybertech Systems And Software Limited","EQ","Dividend - Rs 4 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"DCW","DCW Limited","EQ","Dividend - Rs 0.10 Per Share","2","22-Sep-2025","22-Sep-2025","-","-"
"GUFICBIO","Gufic Biosciences Limited","EQ","Dividend - Re 0.10 Per Share","1","22-Sep-2025","22-Sep-2025","-","-"
"AURIONPRO","Aurionpro Solutions Limited","EQ","Dividend - Rs 3 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"BAJAJHLDNG","Bajaj Holdings & Investment Limited","EQ","Interim Dividend - Rs 65 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"FISCHER","Fischer Medical Ventures Limited","EQ","Dividend - Rs 0.005 Per Share","1","22-Sep-2025","22-Sep-2025","-","-"
"FLUOROCHEM","Gujarat Fluorochemicals Limited","EQ","Dividend - Rs 3 Per Share","1","22-Sep-2025","22-Sep-2025","-","-"
"HPL","HPL Electric & Power Limited","EQ","Dividend - Re 1 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"BEARDSELL","Beardsell Limited","EQ","Dividend - Re 0.10 Per Share","2","22-Sep-2025","22-Sep-2025","-","-"
"BEML","BEML Limited","EQ","Dividend - Rs 1.20 Per Share","5","22-Sep-2025","22-Sep-2025","-","-"
"COMSYN","Commercial Syn Bags Limited","EQ","Dividend - Re 0.40 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"VETO","Veto Switchgears And Cables Limited","EQ","Dividend - Re 1 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"VINCOFE","Vintage Coffee And Beverages Limited","EQ","Dividend - Re 0.10 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"RUCHIRA","Ruchira Papers Limited","EQ","Dividend - Rs 5 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"SADHNANIQ","Sadhana Nitrochem Limited","EQ","Dividend - Re 0.10 Per Share","1","22-Sep-2025","22-Sep-2025","-","-"
"SMSPHARMA","SMS Pharmaceuticals Limited","EQ","Dividend - Re 0.40 Per Share","1","22-Sep-2025","22-Sep-2025","-","-"
"SUDARSCHEM","Sudarshan Chemical Industries Limited","EQ","Dividend - Rs 4.50 Per Share","2","22-Sep-2025","22-Sep-2025","-","-"
"ZOTA","Zota Health Care LImited","EQ","Dividend - Re 1 Per Share","10","22-Sep-2025","22-Sep-2025","-","-"
"SWANCORP","SWAN CORP LIMITED","EQ","Dividend - Re 0.10 Per Share","1","22-Sep-2025","22-Sep-2025","-","-"
"PNCINFRA","PNC Infratech Limited","EQ","Dividend - Re 0.60 Per Share","2","22-Sep-2025","22-Sep-2025","-","-"
"PAISALO","Paisalo Digital Limited","EQ","Dividend - Re 0.10 Per Share","1","22-Sep-2025","22-Sep-2025","-","-"
