"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SAKAR","Sakar Healthcare Limited","EQ","Annual General Meeting","10","12-Sep-2022","-","14-Sep-2022","20-Sep-2022"
"ARIHANTSUP","Arihant Superstructures Limited","EQ","Annual General Meeting","10","12-Sep-2022","-","14-Sep-2022","20-Sep-2022"
"ALMONDZ","Almondz Global Securities Limited","EQ","Annual General Meeting","1","12-Sep-2022","-","14-Sep-2022","20-Sep-2022"
"CINEVISTA","Cinevista Limited","EQ","Annual General Meeting","2","12-Sep-2022","-","14-Sep-2022","21-Sep-2022"
"GNA","GNA Axles Limited","EQ","Annual General Meeting/Dividend - Rs 5 Per Share","10","12-Sep-2022","-","14-Sep-2022","20-Sep-2022"
"LUXIND","Lux Industries Limited","EQ","Annual General Meeting","2","12-Sep-2022","-","14-Sep-2022","20-Sep-2022"
"PHOENIXLTD","The Phoenix Mills Limited","EQ","Annual General Meeting/Dividend - Rs 2.40 Per Share","2","12-Sep-2022","-","14-Sep-2022","20-Sep-2022"
"SMLMAH","SML Mahindra Limited","EQ","Annual General Meeting","10","12-Sep-2022","-","14-Sep-2022","21-Sep-2022"
"TCNSBRANDS","TCNS Clothing Co. Limited","EQ","Annual General Meeting","2","12-Sep-2022","-","14-Sep-2022","20-Sep-2022"
"788GS2030","GOVERNMENT OF INDIA","GS","Interest Payment","100","12-Sep-2022","13-Sep-2022","-","-"
"ALEMBICLTD","Alembic Limited","EQ","Dividend - Rs 1.80 Per Share","2","12-Sep-2022","13-Sep-2022","-","-"
"GLENMARK","Glenmark Pharmaceuticals Limited","EQ","Annual General Meeting/Dividend - Rs 2.50 Per Share","1","12-Sep-2022","-","14-Sep-2022","27-Sep-2022"
"PRECAM","Precision Camshafts Limited","EQ","Annual General Meeting/Dividend - Rs 1.10 Per Share","10","12-Sep-2022","-","14-Sep-2022","21-Sep-2022"
"SHARDAMOTR","Sharda Motor Industries Limited","EQ","Annual General Meeting/Dividend - Rs  8.15 Per Share","2","12-Sep-2022","-","14-Sep-2022","20-Sep-2022"
"DBCORP","D.B.Corp Limited","EQ","Annual General Meeting/Dividend - Rs 3 Per Share","10","12-Sep-2022","13-Sep-2022","-","-"
