"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ABB","ABB India Limited","EQ"," Annual General Meeting/Dividend - Rs 4.80 Per Share","2","16-Jul-2020","-","18-Jul-2020","24-Jul-2020"
"BBTC","The Bombay Burmah Trading Corporation Limited","EQ"," Dividend - Rs 1.20 Per Share","2","16-Jul-2020","-","18-Jul-2020","24-Jul-2020"
"TASTYBITE","Tasty Bite Eatables Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","10","16-Jul-2020","-","18-Jul-2020","06-Aug-2020"
"GRINDWELL","Grindwell Norton Limited","EQ"," Annual General Meetingdividend - Rs 7.50 Per Share","5","16-Jul-2020","-","18-Jul-2020","24-Jul-2020"
"M&M","Mahindra & Mahindra Limited","EQ"," Annual General Meeting/Dividend - Rs 2.35 Per Share","5","16-Jul-2020","-","18-Jul-2020","07-Aug-2020"
"IRB","IRB Infrastructure Developers Limited","EQ"," Dividend - Rs 5 Per Share","1","16-Jul-2020","17-Jul-2020","-","-"
"PERSISTENT","Persistent Systems Limited","EQ"," Annual General Meeting","5","16-Jul-2020","-","18-Jul-2020","24-Jul-2020"
"NATHBIOGEN","Nath Bio-Genes (India) Limited","EQ"," Annual General Meeting","10","16-Jul-2020","-","19-Jul-2020","23-Jul-2020"
"TCIEXP","TCI Express Limited","EQ"," Annual General Meeting","2","16-Jul-2020","-","18-Jul-2020","24-Jul-2020"
"683GS2039","GOVERNMENT OF INDIA","GS"," Interest Payment","100","16-Jul-2020","18-Jul-2020","-","-"
"VISAKAIND","Visaka Industries Limited","EQ"," Annual General Meeting","2","16-Jul-2020","-","18-Jul-2020","23-Jul-2020"
"COROMANDEL","Coromandel International Limited","EQ"," Annual General Meeting/Dividend - Rs 12 Per Share","1","16-Jul-2020","-","18-Jul-2020","24-Jul-2020"
"ASTEC","Astec LifeSciences Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","10","16-Jul-2020","-","18-Jul-2020","21-Jul-2020"
"PEL","Piramal Enterprises Limited","EQ"," Annual General Meeting/Dividend - Rs 14 Per Share","2","16-Jul-2020","-","18-Jul-2020","30-Jul-2020"
"SUDARCOLOR","Sudarshan Colorants India Limited","EQ"," Special Dividend - Rs 140 Per Share","10","16-Jul-2020","18-Jul-2020","-","-"
"LMW","LMW Limited","EQ"," Annual General Meeting/Dividend - Rs 10 Per Share","10","16-Jul-2020","-","18-Jul-2020","24-Jul-2020"
"TCS","Tata Consultancy Services Limited","EQ"," Interim Dividend - Rs    5 Per Share","1","16-Jul-2020","17-Jul-2020","-","-"
