"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"BDL","Bharat Dynamics Limited","EQ","Annual General Meeting/Dividend - Rs 1.20 Per Share","5","20-Sep-2023","-","21-Sep-2023","28-Sep-2023"
"BEML","BEML Limited","EQ","Dividend - Rs 5 Per Share","5","20-Sep-2023","20-Sep-2023","-","-"
"BEML","BEML Limited","EQ","Annual General Meeting","5","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"CENTURYPLY","Century Plyboards (India) Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","1","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"DELHIVERY","Delhivery Limited","EQ","Annual General Meeting","1","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"DHANI","Dhani Services Limited","EQ","Annual General Meeting","2","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"FDC","FDC Limited","EQ","Annual General Meeting","1","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"HINDOILEXP","Hindustan Oil Exploration Company Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"SAIL","Steel Authority of India Limited","EQ","Dividend - Re 0.50 Per Share","10","20-Sep-2023","20-Sep-2023","-","-"
"SAIL","Steel Authority of India Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"SDBL","Som Distilleries & Breweries Limited","EQ","Annual General Meeting","2","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"SUZLON","Suzlon Energy Limited","EQ","Annual General Meeting","2","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"TTL","T T Limited","EQ","Annual General Meeting","1","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"WANBURY","Wanbury Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"ZENITHEXPO","Zenith Exports Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"63MOONS","63 moons technologies limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","2","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"828GS2027","GOVERNMENT OF INDIA","GS","Interest Payment","100","20-Sep-2023","20-Sep-2023","-","-"
"833GS2032","GOVERNMENT OF INDIA","GS","Interest Payment","100","20-Sep-2023","20-Sep-2023","-","-"
"AKG","Akg Exim Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"AKSHARCHEM","AksharChem India Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"ARROWGREEN","Arrow Greentech Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","10","20-Sep-2023","-","21-Sep-2023","23-Sep-2023"
"BAGFILMS","B.A.G Films and Media Limited","EQ","Annual General Meeting","2","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"BALMLAWRIE","Balmer Lawrie & Company Limited","EQ","Dividend - Rs 7.50 Per Share","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"BANG","Bang Overseas Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"BHAGYANGR","Bhagyanagar India Limited","EQ","Annual General Meeting","2","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"BIOFILCHEM","Biofil Chemicals & Pharmaceuticals Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"CANTABIL","Cantabil Retail India Limited","EQ","Annual General Meeting","2","20-Sep-2023","-","21-Sep-2023","28-Sep-2023"
"CCCL","Consolidated Construction Consortium Limited","EQ","Annual General Meeting","2","20-Sep-2023","-","21-Sep-2023","26-Sep-2023"
"CONSOFINVT","Consolidated Finvest & Holdings Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"CTE","Cambridge Technology Enterprises Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"DELPHIFX","DELPHI WORLD MONEY LIMITED","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"ESTER","Ester Industries Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","5","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"FAZE3Q","Faze Three Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","22-Sep-2023"
"FIBERWEB","Fiberweb (India) Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","28-Sep-2023"
"FILATEX","Filatex India Limited","EQ","Dividend - Re 0.15 Per Share","1","20-Sep-2023","20-Sep-2023","-","-"
"FILATEX","Filatex India Limited","EQ","Annual General Meeting","1","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"GENUSPAPER","Genus Paper & Boards Limited","EQ","Annual General Meeting","1","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"GRWRHITECH","Garware Hi-Tech Films Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"GRWRHITECH","Garware Hi-Tech Films Limited","EQ","Dividend - Rs 10 Per Share","10","20-Sep-2023","20-Sep-2023","-","-"
"HARRMALAYA","Harrisons  Malayalam Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"HEIDELBERG","HeidelbergCement India Limited","EQ","Annual General Meeting/Dividend - Rs 7 Per Share","10","20-Sep-2023","20-Sep-2023","-","-"
"HEMIPROP","Hemisphere Properties India Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"HINDWAREAP","Hindware Home Innovation Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","2","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"ICDSLTD","ICDS Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"INDOAMIN","Indo Amines Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","5","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"ITDC","India Tourism Development Corporation Limited","EQ","Dividend - Rs 2.20 Per Share","10","20-Sep-2023","20-Sep-2023","-","-"
"JINDALPHOT","Jindal Photo Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"KALYANI","Kalyani Commercials Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"KCPSUGIND","KCP Sugar and Industries Corporation Limited","EQ","Annual General Meeting/Dividend - Re 0.20 Per Share","1","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"KREBSBIO","Krebs Biochemicals and Industries Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"LASA","Lasa Supergenerics Limited","EQ","Annual General Meeting","10","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"LIKHITHA","Likhitha Infrastructure Limited","EQ","Annual General Meeting","5","20-Sep-2023","-","21-Sep-2023","27-Sep-2023"
"LIKHITHA","Likhitha Infrastructure Limited","EQ","Dividend - Rs 1.50 Per Share","5","20-Sep-2023","20-Sep-2023","-","-"
