"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"NDGL","Naga Dhunseri Group Limited","EQ","Annual General Meeting/Dividend - Rs 2.50 Per Share","10","22-Aug-2022","-","24-Aug-2022","30-Aug-2022"
"VEEDOL","Veedol Corporation Limited","EQ","Interim Dividend - Rs 5 Per Share","2","22-Aug-2022","23-Aug-2022","-","-"
"COMPINFO","Compuage Infocom Limited","EQ","Annual General Meeting/Dividend - Rs 0.20 Per Share","2","22-Aug-2022","-","24-Aug-2022","30-Aug-2022"
"DHUNINV","Dhunseri Investments Limited","EQ","Annual General Meeting/Dividend - Rs 2.50 Per Share","10","22-Aug-2022","-","24-Aug-2022","30-Aug-2022"
"HINDPETRO","Hindustan Petroleum Corporation Limited","EQ","Dividend - Rs 14 Per Share","10","22-Aug-2022","23-Aug-2022","-","-"
"NMDC","NMDC Limited","EQ","Annual General Meeting","1","22-Aug-2022","-","24-Aug-2022","29-Aug-2022"
"FINPIPE","Finolex Industries Limited","EQ","Annual General Meeting/Dividend - Rs  2 Per Share/Special Dividend - Rs 2 Per Share","2","22-Aug-2022","-","24-Aug-2022","30-Aug-2022"
"GRANULES","Granules India Limited","EQ","Buy Back","1","22-Aug-2022","23-Aug-2022","-","-"
"ACCURACY","Accuracy Shipping Limited","EQ","Interim Dividend - Rs 0.25 Per Share","1","22-Aug-2022","23-Aug-2022","-","-"
"AEGISLOG","Aegis Logistics Limited","EQ","Interim Dividend - Rs 1.50 Per Share","1","22-Aug-2022","23-Aug-2022","-","-"
"CHEMCON","Chemcon Speciality Chemicals Limited","EQ","Interim Dividend - Rs 4 Per Share","10","22-Aug-2022","23-Aug-2022","-","-"
"DSSL","Dynacons Systems & Solutions Limited","EQ","Interim Dividend - Rs 0.50 Per Share","10","22-Aug-2022","23-Aug-2022","-","-"
"MUTHOOTFIN","Muthoot Finance Limited","EQ","Annual General Meeting","10","22-Aug-2022","-","24-Aug-2022","31-Aug-2022"
"STLTECH","Sterlite Technologies Limited","EQ","Annual General Meeting/Dividend - Rs  0.50 Per Share","2","22-Aug-2022","-","24-Aug-2022","26-Aug-2022"
"ORIENTALTL","Oriental Trimex Limited","EQ","Annual General Meeting","10","22-Aug-2022","-","23-Aug-2022","29-Aug-2022"
"KPIGREEN","KPI Green Energy Limited","EQ","Interim Dividend - Re 0.30 Per Share","5","22-Aug-2022","23-Aug-2022","-","-"
"GVPIL","GE Power India Limited","EQ","Annual General Meeting","10","22-Aug-2022","-","24-Aug-2022","30-Aug-2022"
"NH","Narayana Hrudayalaya Ltd.","EQ","Dividend - Rs 1 Per Share","10","22-Aug-2022","23-Aug-2022","-","-"
