"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"APOLLOTYRE","Apollo Tyres Limited","EQ","Dividend - Rs 4 Per Share/ Special Dividend - Re 0.50 Per Share","1","14-Jul-2023","14-Jul-2023","-","-"
"SHANTIGEAR","Shanthi Gears Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","1","14-Jul-2023","-","17-Jul-2023","26-Jul-2023"
"ASTRAZEN","AstraZeneca Pharma India Limited","EQ","Dividend - Rs 16 Per Share","2","14-Jul-2023","14-Jul-2023","-","-"
"ATUL","Atul Limited","EQ","Annual General Meeting/Dividend - Rs 25 Per Share","10","14-Jul-2023","-","15-Jul-2023","21-Jul-2023"
"BHARATWIRE","Bharat Wire Ropes Limited","EQ","Annual General Meeting","10","14-Jul-2023","-","15-Jul-2023","21-Jul-2023"
"BOSCHLTD","Bosch Limited","EQ","Annual General Meeting/Dividend - Rs 280 Per Share","10","14-Jul-2023","-","15-Jul-2023","01-Aug-2023"
"COROMANDEL","Coromandel International Limited","EQ","Annual General Meeting","1","14-Jul-2023","-","15-Jul-2023","27-Jul-2023"
"EXPLEOSOL","Expleo Solutions Limited","EQ","Dividend - Rs 5 Per Share","10","14-Jul-2023","14-Jul-2023","-","-"
"KABRAEXTRU","Kabra Extrusion Technik Limited","EQ","Dividend - Rs 3.50 Per Share","5","14-Jul-2023","14-Jul-2023","-","-"
"M&M","Mahindra & Mahindra Limited","EQ","Annual General Meeting/Dividend - Rs 16.25 Per Share","5","14-Jul-2023","-","15-Jul-2023","04-Aug-2023"
"MAHLOG","Mahindra Logistics Limited","EQ","Dividend - Rs  2.50 Per Share","10","14-Jul-2023","-","15-Jul-2023","24-Jul-2023"
"SAFARI","Safari Industries (India) Limited","EQ","Dividend - Rs 2 Per Share","2","14-Jul-2023","14-Jul-2023","-","-"
"TASTYBITE","Tasty Bite Eatables Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","10","14-Jul-2023","-","15-Jul-2023","09-Aug-2023"
"TIRUMALCHM","Thirumalai Chemicals Limited","EQ","Annual General Meeting/Dividend - Rs 1.50 Per Share","1","14-Jul-2023","-","16-Jul-2023","22-Jul-2023"
"APTECHT","Aptech Limited","EQ","Bonus 2:5","10","14-Jul-2023","14-Jul-2023","-","-"
"LUPIN","Lupin Limited","EQ","Dividend - Rs 4 Per Share","2","14-Jul-2023","14-Jul-2023","-","-"
"AUBANK","AU Small Finance Bank Limited","EQ","Dividend - Re 1 Per Share","10","14-Jul-2023","14-Jul-2023","-","-"
"BSOFT","BIRLASOFT LIMITED","EQ","Dividend - Rs 2 Per Share","2","14-Jul-2023","14-Jul-2023","-","-"
"COROMANDEL","Coromandel International Limited","EQ","Dividend - Rs 6 Per Share","1","14-Jul-2023","14-Jul-2023","-","-"
"KIRLFER","Kirloskar Ferrous Industries Ltd","EQ","Dividend - Rs 3 Per Share","5","14-Jul-2023","14-Jul-2023","-","-"
"HINDZINC","Hindustan Zinc Limited","EQ","Interim Dividend - Rs 7 Per Share","2","14-Jul-2023","15-Jul-2023","-","-"
"RECLTD","REC Limited","EQ","Dividend - Rs 4.35 Per Share","10","14-Jul-2023","14-Jul-2023","-","-"
"PTL","PTL Enterprises Limited","EQ","Dividend - Rs 1.75 Per Share","1","14-Jul-2023","14-Jul-2023","-","-"
"UJJIVANSFB","Ujjivan Small Finance Bank Limited","EQ","Dividend - Re 0.50 Per Share","10","14-Jul-2023","14-Jul-2023","-","-"
"UNITEDTEA","The United Nilgiri Tea Estates Company Limited","EQ","Annual General Meeting/Dividend - Rs 1.70 Per Share","10","14-Jul-2023","-","15-Jul-2023","21-Jul-2023"
"CONTROLPR","Control Print Limited","EQ","Annual General Meeting/Dividend - Rs 5 Per Share","10","14-Jul-2023","-","15-Jul-2023","21-Jul-2023"
"GLOBUSSPR","Globus Spirits Limited","EQ","Annual General Meetingdividend - Rs  6 Per Share","10","14-Jul-2023","-","16-Jul-2023","22-Jul-2023"
"KABRAEXTRU","Kabra Extrusion Technik Limited","EQ","Annual General Meeting","5","14-Jul-2023","-","15-Jul-2023","21-Jul-2023"
"KSOLVES","Ksolves India Limited","EQ","Annual General Meeting/Dividend - Rs 8 Per Share","5","14-Jul-2023","-","15-Jul-2023","23-Jul-2023"
"SAFARI","Safari Industries (India) Limited","EQ","Annual General Meeting","2","14-Jul-2023","-","15-Jul-2023","28-Jul-2023"
"ARTEMISMED","Artemis Medicare Services Limited","EQ","Dividend - Re 0.45 Per Share","1","14-Jul-2023","14-Jul-2023","-","-"
