"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"APTECHT","Aptech Limited","EQ"," Interim Dividend - Rs 2.25 Per Share","10","06-May-2021","07-May-2021","-","-"
"EMBASSY","Embassy Office Parks REIT","RR"," Interest - Rs 1.24/Return On Capital - Rs 2.15/Dividend - Rs 2.21 Per Unit","300","06-May-2021","07-May-2021","-","-"
"761GS2030","GOVERNMENT OF INDIA","GS"," Interest Payment","100","06-May-2021","07-May-2021","-","-"
"824GS2033","GOVERNMENT OF INDIA","GS"," Interest Payment","100","06-May-2021","07-May-2021","-","-"
"INFOBEAN","InfoBeans Technologies Limited","EQ"," Buy Back","10","06-May-2021","07-May-2021","-","-"
"ALLDIGI","Alldigi Tech Limited","EQ"," Interim Dividend - Rs 15 Per Share","10","06-May-2021","07-May-2021","-","-"
"396GS2022","Government of India","GS"," Interest Payment","100","06-May-2021","07-May-2021","-","-"
"515GS2025","Government of India","GS"," Interest Payment","100","06-May-2021","07-May-2021","-","-"
"579GS2030","Government of India","GS"," Interest Payment","100","06-May-2021","07-May-2021","-","-"
"GLOBAL","Global Education Limited","EQ"," Interim Dividend - Rs 1.50 Per Share","2","06-May-2021","08-May-2021","-","-"
