"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"INDOAMIN","Indo Amines Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","5","02-Sep-2022","-","06-Sep-2022","12-Sep-2022"
"BALKRISHNA","Balkrishna Paper Mills Limited","EQ","Annual General Meeting","10","02-Sep-2022","-","03-Sep-2022","09-Sep-2022"
"TVSSRICHAK","TVS Srichakra Limited","EQ","Annual General Meeting/Dividend - Rs 16.30 Per Share","10","02-Sep-2022","-","06-Sep-2022","21-Sep-2022"
"ENGINERSIN","Engineers India Limited","EQ","Dividend - Re 1 Per Share","5","02-Sep-2022","05-Sep-2022","-","-"
"SHIVATEX","Shiva Texyarn Limited","EQ","Annual General Meeting/Dividend - Rs  1.40 Per Share","10","02-Sep-2022","-","06-Sep-2022","12-Sep-2022"
"TOTAL","Total Transport Systems Limited","EQ","Annual General Meeting","10","02-Sep-2022","-","06-Sep-2022","12-Sep-2022"
"1018GS2026","GOVERNMENT OF INDIA","GS","Interest Payment","100","02-Sep-2022","05-Sep-2022","-","-"
"AIAENG","AIA Engineering Limited","EQ","Annual General Meeting/Dividend - Rs 9 Per Share","2","02-Sep-2022","-","06-Sep-2022","12-Sep-2022"
"GOCOLORS","Go Fashion (India) Limited","EQ","Annual General Meeting","10","02-Sep-2022","-","06-Sep-2022","12-Sep-2022"
"ESSENTIA","Integra Essentia Limited","EQ","Annual General Meeting","1","02-Sep-2022","-","04-Sep-2022","10-Sep-2022"
"MAGNUM","Magnum Ventures Limited","EQ","Annual General Meeting","10","02-Sep-2022","-","03-Sep-2022","09-Sep-2022"
"ANURAS","Anupam Rasayan India Limited","EQ","Dividend - Re 1 Per Share","10","02-Sep-2022","05-Sep-2022","-","-"
"APLAPOLLO","APL Apollo Tubes Limited","EQ","Dividend - Rs 3.50 Per Share","2","02-Sep-2022","05-Sep-2022","-","-"
"ANURAS","Anupam Rasayan India Limited","EQ","Annual General Meeting","10","02-Sep-2022","-","06-Sep-2022","15-Sep-2022"
"CELEBRITY","Celebrity Fashions Limited","EQ","Annual General Meeting","10","02-Sep-2022","-","03-Sep-2022","09-Sep-2022"
"TAJGVK","Taj GVK Hotels & Resorts Limited","EQ","Annual General Meeting","2","02-Sep-2022","-","06-Sep-2022","15-Sep-2022"
