"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"QUESS","Quess Corp Limited","EQ","Annual General Meeting","10","09-Sep-2024","-","10-Sep-2024","16-Sep-2024"
"HARSHA","Harsha Engineers International Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","10","09-Sep-2024","09-Sep-2024","-","-"
"INDIANCARD","Indian Card Clothing Company Limited","EQ","Annual General Meeting","10","09-Sep-2024","-","10-Sep-2024","16-Sep-2024"
"INDTERRAIN","Indian Terrain Fashions Limited","EQ","Annual General Meeting","2","09-Sep-2024","-","10-Sep-2024","16-Sep-2024"
"JINDWORLD","Jindal Worldwide Limited","EQ","Annual General Meeting","1","09-Sep-2024","-","10-Sep-2024","16-Sep-2024"
"KECL","Kirloskar Electric Company Limited","EQ","Annual General Meeting","10","09-Sep-2024","-","10-Sep-2024","16-Sep-2024"
"LAMBODHARA","Lambodhara Textiles Limited","EQ","Annual General Meeting/Dividend - Re 0.5 Per Share","5","09-Sep-2024","-","10-Sep-2024","16-Sep-2024"
"LUMAXIND","Lumax Industries Limited","EQ","Dividend - Rs 35 Per Share","10","09-Sep-2024","09-Sep-2024","-","-"
"LUMAXIND","Lumax Industries Limited","EQ","Annual General Meeting","10","09-Sep-2024","-","10-Sep-2024","27-Sep-2024"
"LUMAXTECH","Lumax Auto Technologies Limited","EQ","Dividend - Rs 5.50 Per Share","2","09-Sep-2024","09-Sep-2024","-","-"
"NILASPACES","Nila Spaces Limited","EQ","Annual General Meeting","1","09-Sep-2024","-","10-Sep-2024","16-Sep-2024"
"NITINSPIN","Nitin Spinners Limited","EQ","Annual General Meeting/Dividend - Rs  2.50 Per Sh","10","09-Sep-2024","-","10-Sep-2024","16-Sep-2024"
"PREMIERPOL","Premier Polyfilm Limited","EQ","Annual General Meeting/Dividend - Re  0.75 Per Share","5","09-Sep-2024","-","10-Sep-2024","16-Sep-2024"
"SABEVENTS","Sab Events & Governance Now Media Limited","EQ","Annual General Meeting","10","09-Sep-2024","-","10-Sep-2024","16-Sep-2024"
"SABTNL","Sri Adhikari Brothers Television Network Limited","EQ","Annual General Meeting","10","09-Sep-2024","-","10-Sep-2024","16-Sep-2024"
"STAR","Strides Pharma Science Limited","EQ","Dividend - Rs 2.50 Per Share","10","09-Sep-2024","09-Sep-2024","-","-"
"HISARMETAL","Hisar Metal Industries Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","10","09-Sep-2024","-","10-Sep-2024","20-Sep-2024"
"ALPSINDUS","Alps Industries Limited","EQ","Annual General Meeting","10","09-Sep-2024","-","10-Sep-2024","11-Sep-2024"
"BLAL","BEML Land Assets Limited","EQ","Annual General Meeting","10","09-Sep-2024","-","10-Sep-2024","16-Sep-2024"
"CELEBRITY","Celebrity Fashions Limited","EQ","Annual General Meeting","10","09-Sep-2024","-","10-Sep-2024","16-Sep-2024"
"CGCL","Capri Global Capital Limited","EQ","Dividend - Re 0.15 Per Share","1","09-Sep-2024","09-Sep-2024","-","-"
"DRCSYSTEMS","DRC Systems India Limited","EQ","Annual General Meeting","1","09-Sep-2024","-","10-Sep-2024","17-Sep-2024"
"GSFC","Gujarat State Fertilizers & Chemicals Limited","EQ","Annual General Meeting/Dividend - Rs 4 Per Share","2","09-Sep-2024","-","10-Sep-2024","24-Sep-2024"
"GUJGASLTD","Gujarat Gas Limited","EQ","Dividend - Rs 5.66 Per Share","2","09-Sep-2024","09-Sep-2024","-","-"
"GUJRAFFIA","Gujarat Raffia Industries Limited","EQ","Annual General Meeting","10","09-Sep-2024","-","10-Sep-2024","24-Sep-2024"
"JINDWORLD","Jindal Worldwide Limited","EQ","Dividend - Re 0.20 Per Share","1","09-Sep-2024","09-Sep-2024","-","-"
