"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"VAIBHAVGBL","Vaibhav Global Limited","EQ"," Interim Dividend - Rs 19.74 Per Share","2","26-Mar-2020","27-Mar-2020","-","-"
"ZFCVINDIA","ZF Commercial Vehicle Control Systems India Limited","EQ"," Interim Dividend-  Rs 10 Per Share","5","26-Mar-2020","27-Mar-2020","-","-"
"NTPC","NTPC Limited","EQ"," Interim Dividend - Rs 0.50 Per Hsare","10","26-Mar-2020","27-Mar-2020","-","-"
"SHK","S H Kelkar and Company Limited","EQ"," Interim Dividend - Rs 0.95 Per Share","10","26-Mar-2020","27-Mar-2020","-","-"
"SMSPHARMA","SMS Pharmaceuticals Limited","EQ"," Interim Dividend - Rs 0.25 Per Share","1","26-Mar-2020","28-Mar-2020","-","-"
"EMAMILTD","Emami Limited","EQ"," Interim Dividend - Rs 2 Per Share","1","26-Mar-2020","27-Mar-2020","-","-"
"HUDCO","Housing & Urban Development Corporation Limited","EQ"," Interim Dividend - Rs 0.75 Per Share","10","26-Mar-2020","28-Mar-2020","-","-"
"SHARDAMOTR","Sharda Motor Industries Limited","EQ"," Demerger","2","26-Mar-2020","27-Mar-2020","-","-"
"SUNTV","Sun TV Network Limited","EQ"," Interim Dividend - Rs 12.50 Per Share","5","26-Mar-2020","27-Mar-2020","-","-"
"ATGL","Adani Total Gas Limited","EQ"," Interim Dividend - Rs 0.25 Per Share","1","26-Mar-2020","27-Mar-2020","-","-"
"AMBER","Amber Enterprises India Limited","EQ"," Interim Dividend - Rs 1.60 Per Share","10","26-Mar-2020","27-Mar-2020","-","-"
"CUB","City Union Bank Limited","EQ"," Interim Dividend - Rs 0.50 Per Share","1","26-Mar-2020","27-Mar-2020","-","-"
"LTF","L&T Finance Limited","EQ"," Interim Dividend - Rs 0.90 Per Share","10","26-Mar-2020","28-Mar-2020","-","-"
"GRSE","Garden Reach Shipbuilders & Engineers Limited","EQ"," Interim Dividend - Rs 5.74 Per Share","10","26-Mar-2020","27-Mar-2020","-","-"
