"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ARIHANTCAP","Arihant Capital Markets Limited","EQ","Annual General Meeting/Dividend - Rs  0.40 Per Share","1","28-Jul-2023","-","30-Jul-2023","05-Aug-2023"
"IRBIT","IRB INFRASTRUCTURE TRUST","IV","Rights 1:6 @ Premium Rs 100.98/-","100","28-Jul-2023","28-Jul-2023","-","-"
"SERVOTECH","Servotech Renewable Power System Limited","EQ","Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share","1","28-Jul-2023","28-Jul-2023","-","-"
"AARTIIND","Aarti Industries Limited","EQ","Dividend - Rs 1.50 Per Share","5","28-Jul-2023","28-Jul-2023","-","-"
"ADANIPORTS","Adani Ports and Special Economic Zone Limited","EQ","Dividend - Rs 5 Per Share","2","28-Jul-2023","28-Jul-2023","-","-"
"ARE&M","Amara Raja Energy & Mobility Limited","EQ","Annual General Meeting/Dividend - Rs 3.20 Per Share","1","28-Jul-2023","-","29-Jul-2023","04-Aug-2023"
"APLLTD","Alembic Pharmaceuticals Limited","EQ","Dividend - Rs 8 Per Share","2","28-Jul-2023","28-Jul-2023","-","-"
"ASHIANA","Ashiana Housing Limited","EQ","Buy Back","2","28-Jul-2023","28-Jul-2023","-","-"
"BAJAJELEC","Bajaj Electricals Limited","EQ","Annual General Meeting/Dividend - Rs  4 Per Share","2","28-Jul-2023","-","29-Jul-2023","10-Aug-2023"
"BROOKS","Brooks Laboratories Limited","EQ","Rights 1:16 @ Premium Rs 65/-","10","28-Jul-2023","28-Jul-2023","-","-"
"DELTACORP","Delta Corp Limited","EQ","Annual General Meeting","1","28-Jul-2023","-","29-Jul-2023","04-Aug-2023"
"DLF","DLF Limited","EQ","Dividend - Rs 4 Per Share","2","28-Jul-2023","28-Jul-2023","-","-"
"ELGIEQUIP","Elgi Equipments Limited","EQ","Dividend - Rs 2 Per Share","1","28-Jul-2023","-","29-Jul-2023","04-Aug-2023"
"GALAXYSURF","Galaxy Surfactants Limited","EQ","Dividend - Rs 4 Per Share","10","28-Jul-2023","28-Jul-2023","-","-"
"GANDHITUBE","Gandhi Special Tubes Limited","EQ","Dividend - Rs 12 Per Share","5","28-Jul-2023","28-Jul-2023","-","-"
