"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SHAKTIPUMP","Shakti Pumps (India) Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","10","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"NAGREEKCAP","Nagreeka Capital & Infrastructure Limited","EQ","Annual General Meeting","5","21-Sep-2022","-","22-Sep-2022","28-Sep-2022"
"GUJALKALI","Gujarat Alkalies and Chemicals Limited","EQ","Annual General Meeting/Dividend - Rs 10 Per Share","10","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"GVPTECH","GVP Infotech Limited","EQ","Annual General Meeting","2","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"AKSHAR","Akshar Spintex Limited","EQ","Annual General Meeting","1","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"ALANKIT","Alankit Limited","EQ","Annual General Meeting/Dividend - Re 0.20 Per Share","1","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"AMBIKCO","Ambika Cotton Mills Limited","EQ","Annual General Meeting/Dividend - Rs 35 Per Share","10","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"TNPETRO","Tamilnadu PetroProducts Limited","EQ","Annual General Meeting/Dividend - Rs  3 Per Share","10","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"SOUTHWEST","South West Pinnacle Exploration Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","10","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"SPLIL","SPL Industries Limited","EQ","Annual General Meeting","10","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"SREEL","Sreeleathers Limited","EQ","Annual General Meeting","10","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"SRHHYPOLTD","Sree Rayalaseema Hi-Strength Hypo Limited","EQ","Annual General Meeting/Dividend - Rs  3.50 Per Share","10","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"STCINDIA","The State Trading Corporation of India Limited","EQ","Annual General Meeting","10","21-Sep-2022","-","23-Sep-2022","30-Sep-2022"
"STEL","Stel Holdings Limited","EQ","Annual General Meeting","10","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"SURANASOL","Surana Solar Limited","EQ","Annual General Meeting","5","21-Sep-2022","-","23-Sep-2022","28-Sep-2022"
"CTE","Cambridge Technology Enterprises Limited","EQ","Annual General Meeting","10","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"LTFOODS","LT Foods Limited","EQ","Annual General Meeting","1","21-Sep-2022","-","23-Sep-2022","30-Sep-2022"
"DCM","DCM  Limited","EQ","Annual General Meeting","10","21-Sep-2022","-","23-Sep-2022","30-Sep-2022"
"DEEPENR","DEEP ENERGY RESOURCES LIMITED","EQ","Annual General Meeting","10","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"DIGISPICE","DiGiSPICE Technologies Limited","EQ","Annual General Meeting","3","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"DPWIRES","D P Wires Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","10","21-Sep-2022","-","23-Sep-2022","30-Sep-2022"
"DYNPRO","Dynemic Products Limited","EQ","Annual General Meeting","10","21-Sep-2022","22-Sep-2022","-","-"
"EMAMIREAL","Emami Realty Limited","EQ","Annual General Meeting","2","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"FLUOROCHEM","Gujarat Fluorochemicals Limited","EQ","Dividend - Rs 2 Per Share","1","21-Sep-2022","22-Sep-2022","-","-"
"GALLANTT","Gallantt Ispat Limited","EQ","Annual General Meeting","10","21-Sep-2022","-","23-Sep-2022","29-Sep-2022"
"GBGLOBAL","GB Global Limited","EQ","Annual General Meeting","10","21-Sep-2022","-","22-Sep-2022","28-Sep-2022"
"GOKULAGRO","Gokul Agro Resources Limited","EQ","Annual General Meeting","1","21-Sep-2022","-","23-Sep-2022","30-Sep-2022"
