"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"BANKINDIA","Bank of India","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"LUPIN","Lupin Limited","EQ"," Annual General Meeting/Dividend - Rs  6 Per Share","2","03-Aug-2020","-","05-Aug-2020","12-Aug-2020"
"KOTARISUG","Kothari Sugars And Chemicals Limited","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"GRPLTD","GRP Limited","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"TITAN","Titan Company Limited","EQ"," Annual General Meeting/Dividend - Rs 4 Per Share","1","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"MAHABANK","Bank of Maharashtra","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"EIHAHOTELS","EIH Associated Hotels Limited","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","07-Aug-2020"
"WONDERLA","Wonderla Holidays Limited","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","10-Aug-2020"
"DWARKESH","Dwarikesh Sugar Industries Limited","EQ"," Annual General Meeting","1","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"BOSCHLTD","Bosch Limited","EQ"," Annual General Meeting/Dividend - Rs 105 Per Share","10","03-Aug-2020","-","05-Aug-2020","27-Aug-2020"
"ISEC","ICICI Securities Limited","EQ"," Annual General Meeting/Dividend - Rs  6.75 Per Share","5","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"JKCEMENT","JK Cement Limited","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","14-Aug-2020"
"SAREGAMA","Saregama India Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","1","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"PSB","Punjab & Sind Bank","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"RSSOFTWARE","R. S. Software (India) Limited","EQ"," Annual General Meeting","5","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
