"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"PSL","PSL Limited","EQ"," Annual General Meeting","10","23-Dec-2020","-","25-Dec-2020","30-Dec-2020"
"NEUEON","Neueon Corporation Limited","EQ"," Annual General Meeting","1","23-Dec-2020","-","28-Dec-2020","28-Dec-2020"
"WEBELSOLAR","Websol Energy System Limited","EQ"," Annual General Meeting","1","23-Dec-2020","-","25-Dec-2020","31-Dec-2020"
"VISUINTL","Visu International Limited","EQ"," Annual General Meeting","10","23-Dec-2020","-","25-Dec-2020","31-Dec-2020"
"VIVIMEDLAB","Vivimed Labs Limited","EQ"," Annual General Meeting","2","23-Dec-2020","-","25-Dec-2020","30-Dec-2020"
"REFEX","Refex Industries Limited","EQ"," Annual General Meeting","2","23-Dec-2020","-","25-Dec-2020","29-Dec-2020"
"SMPL","Splendid Metal Products Limited","EQ"," Annual General Meeting","5","23-Dec-2020","-","28-Dec-2020","28-Dec-2020"
"SEJAL","SEJAL GLASS LIMITED","EQ"," Annual General Meeting","10","23-Dec-2020","-","26-Dec-2020","29-Dec-2020"
"SUJANAUNI","Sujana Universal Industries Limited","EQ"," Annual General Meeting","10","23-Dec-2020","-","28-Dec-2020","28-Dec-2020"
"GLOBALVECT","Global Vectra Helicorp Limited","EQ"," Annual General Meeting","10","23-Dec-2020","-","28-Dec-2020","29-Dec-2020"
"AURUM","Aurum PropTech Limited","EQ"," Interim Dividend - Rs 974 Per Share","5","23-Dec-2020","25-Dec-2020","-","-"
"BARTRONICS","Bartronics India Limited","EQ"," Annual General Meeting","10","23-Dec-2020","-","28-Dec-2020","29-Dec-2020"
"BLUEBLENDS","Blue Blends (I) Limited","EQ"," Annual General Meeting","10","23-Dec-2020","-","26-Dec-2020","29-Dec-2020"
"679GS2029","GOVERNMENT OF INDIA","GS"," Interest Payment","100","23-Dec-2020","24-Dec-2020","-","-"
"CCHHL","Country Club Hospitality & Holidays Limited","EQ"," Annual General Meeting","2","23-Dec-2020","-","25-Dec-2020","31-Dec-2020"
"KSERASERA","KSS Limited","EQ"," Annual General Meeting","1","23-Dec-2020","-","25-Dec-2020","31-Dec-2020"
"IL&FSTRANS","IL&FS Transportation Networks Limited","EQ"," Annual General Meeting","10","23-Dec-2020","-","25-Dec-2020","31-Dec-2020"
"MANPASAND","Manpasand Beverages Limited","EQ"," Annual General Meeting","10","23-Dec-2020","-","28-Dec-2020","31-Dec-2020"
"MIC","MIC Electronics Limited","EQ"," Annual General Meeting","2","23-Dec-2020","-","25-Dec-2020","31-Dec-2020"
"MTNL","Mahanagar Telephone Nigam Limited","EQ"," Annual General Meeting","10","23-Dec-2020","-","25-Dec-2020","31-Dec-2020"
"ITDC","India Tourism Development Corporation Limited","EQ"," Annual General Meeting","10","23-Dec-2020","-","28-Dec-2020","30-Dec-2020"
"JINDCOT","Jindal Cotex Limited","EQ"," Annual General Meeting","10","23-Dec-2020","-","25-Dec-2020","30-Dec-2020"
"NDL","Nandan Denim Limited","EQ"," Annual General Meeting","1","23-Dec-2020","-","26-Dec-2020","31-Dec-2020"
"JMA","Jullundur Motor Agency (Delhi) Limited","EQ"," Buy Back","2","23-Dec-2020","24-Dec-2020","-","-"
"RAJESHEXPO","Rajesh Exports Limited","EQ"," Dividend - Re 1 Per Share","1","23-Dec-2020","-","25-Dec-2020","31-Dec-2020"
