"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SHRENIK","Shrenik Limited","EQ"," Annual General Meeting","1","14-Sep-2021","-","16-Sep-2021","23-Sep-2021"
"DODLA","Dodla Dairy Limited","EQ"," Annual General Meeting","10","14-Sep-2021","-","16-Sep-2021","23-Sep-2021"
"TAJGVK","Taj GVK Hotels & Resorts Limited","EQ"," Annual General Meeting","2","14-Sep-2021","-","16-Sep-2021","24-Sep-2021"
"SUPERHOUSE","Superhouse Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","14-Sep-2021","15-Sep-2021","-","-"
"WORTHPERI","Worth Peripherals Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","14-Sep-2021","-","16-Sep-2021","22-Sep-2021"
"GOACARBON","Goa Carbon Limited","EQ"," Annual General Meeting","10","14-Sep-2021","-","16-Sep-2021","22-Sep-2021"
"APEX","Apex Frozen Foods Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","10","14-Sep-2021","-","16-Sep-2021","22-Sep-2021"
"ARVSMART","Arvind SmartSpaces Limited","EQ"," Annual General Meeting","10","14-Sep-2021","-","16-Sep-2021","22-Sep-2021"
"ARIES","Aries Agro Limited","EQ"," Dividend - Rs 0.80 Per Share","10","14-Sep-2021","15-Sep-2021","-","-"
"GSCLCEMENT","Gujarat Sidhee Cement Limited","EQ"," Annual General Meeting","10","14-Sep-2021","-","16-Sep-2021","22-Sep-2021"
"BEL","Bharat Electronics Limited","EQ"," Annual General Meeting/Dividend - Rs 1.20 Per Share","1","14-Sep-2021","-","16-Sep-2021","19-Sep-2021"
"FINPIPE","Finolex Industries Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share/Special Dividend - Rs 2 Per Share","2","14-Sep-2021","-","16-Sep-2021","22-Sep-2021"
"TEAMGTY","Team India Guaranty Limited","EQ"," Annual General Meeting","10","14-Sep-2021","-","16-Sep-2021","22-Sep-2021"
"TNPL","Tamil Nadu Newsprint & Papers Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","10","14-Sep-2021","-","16-Sep-2021","23-Sep-2021"
"PPL","Prakash Pipes Limited","EQ"," Dividend - Rs 1.20 Per Share","10","14-Sep-2021","-","16-Sep-2021","18-Sep-2021"
"NDRAUTO","Ndr Auto Components Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","14-Sep-2021","-","16-Sep-2021","22-Sep-2021"
"MAHLIFE","Mahindra Lifespace Developers Limited","EQ"," Bonus 2:1","10","14-Sep-2021","15-Sep-2021","-","-"
"MAHSEAMLES","Maharashtra Seamless Limited","EQ"," Dividend - Rs 3.50 Per Share","5","14-Sep-2021","15-Sep-2021","-","-"
"JAMNAAUTO","Jamna Auto Industries Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","1","14-Sep-2021","-","16-Sep-2021","22-Sep-2021"
"JINDRILL","Jindal Drilling And Industries Limited","EQ"," Dividend - Rs 0.50 Per Share","5","14-Sep-2021","15-Sep-2021","-","-"
"OSWALGREEN","Oswal Greentech Limited","EQ"," Annual General Meeting","10","14-Sep-2021","-","16-Sep-2021","22-Sep-2021"
"HINDCOPPER","Hindustan Copper Limited","EQ"," Annual General Meeting/Dividend - Rs 0.35 Per Share","5","14-Sep-2021","-","16-Sep-2021","22-Sep-2021"
"CEMPRO","Cemindia Projects Limited","EQ"," Annual General Meeting/Dividend - Rs 0.12 Per Share","1","14-Sep-2021","-","16-Sep-2021","22-Sep-2021"
"SMARTLINK","Smartlink Holdings Limited","EQ"," Annual General Meeting","2","14-Sep-2021","-","16-Sep-2021","23-Sep-2021"
