"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"IRBINVIT","IRB InvIT Fund","IV","Distribution - Rs 1.50 Consists Of Re 0.95 Per Unit As Interest/ Re 0.44 Per Unit As Return Of Capital/ Re 0.11 Per Unit As Dividend","102","16-Feb-2026","16-Feb-2026","-","-"
"IRBIT","IRB INFRASTRUCTURE TRUST","IV","Distribution - Re 0.43 Per Unit As Interest","100","16-Feb-2026","16-Feb-2026","-","-"
"KKCL","Kewal Kiran Clothing Limited","EQ","Interim Dividend - Rs 2 Per Share","10","16-Feb-2026","16-Feb-2026","-","-"
"ESCORTS","Escorts Kubota Limited","EQ","Special Dividend - Rs 18 Per Share","10","16-Feb-2026","16-Feb-2026","-","-"
"IIFLCAPS","IIFL Capital Services Limited","EQ","Interim Dividend - Rs 3 Per Share","2","16-Feb-2026","16-Feb-2026","-","-"
"TORNTPOWER","Torrent Power Limited","EQ","Interim Dividend - Rs 15 Per Share","10","16-Feb-2026","16-Feb-2026","-","-"
"APOLLOHOSP","Apollo Hospitals Enterprise Limited","EQ","Interim Dividend - Rs 10 Per Sh","5","16-Feb-2026","16-Feb-2026","-","-"
"AARTIPHARM","Aarti Pharmalabs Limited","EQ","Interim Dividend - Rs 1.50 Per Share","5","16-Feb-2026","16-Feb-2026","-","-"
"ONELIFECAP","Onelife Capital Advisors Limited","EQ","Rights 300:167 @ Premium Rs 5/-","10","16-Feb-2026","16-Feb-2026","-","-"
"UNIPARTS","Uniparts India Limited","EQ","Interim Dividend - Rs 7 Per Share","10","16-Feb-2026","16-Feb-2026","-","-"
"NDRINVIT","NDR INVIT Trust","IV","Distribution - Rs 1.875 Per Unit Consists Of Re 0.821 Per Unit As Interest/ Re 0.821 Per Unit As Return Of Capital/ Re 0.233 Per Unit As Dividend","100","16-Feb-2026","16-Feb-2026","-","-"
"ANANTAM","Anantam Highways Trust","IV","Distribution - Rs 2.50 Per Unit Consist Of Rs 1.08016 Per Unit As Interest/ Rs 1.41536 Per Unit As Capital Repayment/ Re 0.00448 Per Unit As Other Income","100","16-Feb-2026","16-Feb-2026","-","-"
