"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ASIANPAINT","Asian Paints Limited","EQ","Interim Dividend - Rs 4.40 Per Share","1","31-Oct-2022","01-Nov-2022","-","-"
"FLUOROCHEM","Gujarat Fluorochemicals Limited","EQ","Interim Dividend - Rs  2 Per Share","1","31-Oct-2022","01-Nov-2022","-","-"
"ISEC","ICICI Securities Limited","EQ","Interim Dividend - Rs 9.75 Per Share","5","31-Oct-2022","01-Nov-2022","-","-"
"KPIGREEN","KPI Green Energy Limited","EQ","Interim Dividend - Re 0.25 Per Share","5","31-Oct-2022","31-Oct-2022","-","-"
"SONATSOFTW","Sonata Software Limited","EQ","Interim Dividend - Rs  7 Per Share","1","31-Oct-2022","01-Nov-2022","-","-"
"TDPOWERSYS","TD Power Systems Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","31-Oct-2022","01-Nov-2022","-","-"
"NESTLEIND","Nestle India Limited","EQ","Interim Dividend - Rs 120 Per Share","1","31-Oct-2022","01-Nov-2022","-","-"
"SASKEN","Sasken Technologies Limited","EQ","Interim Dividend - Rs 12 Per Share","10","31-Oct-2022","01-Nov-2022","-","-"
"COLPAL","Colgate Palmolive (India) Limited","EQ","Interim Dividend - Rs 18 Per Share","1","31-Oct-2022","01-Nov-2022","-","-"
"DCMSHRIRAM","DCM Shriram Limited","EQ","Interim Dividend - Rs 4.60 Per Share","2","31-Oct-2022","01-Nov-2022","-","-"
"EMBASSY","Embassy Office Parks REIT","RR","Dividend - Rs 2.20 Per Unit/Interest Amount - Re 0.86 Per Unit/Repayment Of Spv Debt - Rs 2.40 Per Unit","300","31-Oct-2022","01-Nov-2022","-","-"
"SYMPHONY","Symphony Limited","EQ","Interim Dividend - Rs 2 Per Share","2","31-Oct-2022","01-Nov-2022","-","-"
