"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"VBL","Varun Beverages Limited","EQ"," Bonus 1:2","2","10-Jun-2021","12-Jun-2021","-","-"
"SHREDIGCEM","Shree Digvijay Cement Co.Ltd","EQ"," Dividend - Rs 2.50 Per Share","10","10-Jun-2021","11-Jun-2021","-","-"
"TATACONSUM","TATA CONSUMER PRODUCTS LIMITED","EQ"," Annual General Meeting/Dividend - Rs 4.05 Per Share","1","10-Jun-2021","-","12-Jun-2021","18-Jun-2021"
"768GS2023","GOVERNMENT OF INDIA","GS"," Interest Payment","100","10-Jun-2021","11-Jun-2021","-","-"
"NAM-INDIA","Nippon Life India Asset Management Limited","EQ"," Dividend - Rs 5  Per Share","10","10-Jun-2021","11-Jun-2021","-","-"
"GHCL","GHCL Limited","EQ"," Annual General Meeting/Dividend - Rs 5.50  Per Share","10","10-Jun-2021","12-Jun-2021","-","-"
"ASIANPAINT","Asian Paints Limited","EQ"," Dividend - Rs 14.50 Per Sh","1","10-Jun-2021","11-Jun-2021","-","-"
"522GS2025","Government of India","GS"," Interest Payment","100","10-Jun-2021","11-Jun-2021","-","-"
"ITC","ITC Limited","EQ"," Dividend - Rs 5.75 Per Share","1","10-Jun-2021","11-Jun-2021","-","-"
"772GS2049","GOVERNMENT OF INDIA","GS"," Interest Payment","100","10-Jun-2021","11-Jun-2021","-","-"
