"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"883GS2041","GOVERNMENT OF INDIA","GS","Interest Payment","100","09-Jun-2023","09-Jun-2023","-","-"
"BEPL","Bhansali Engineering Polymers Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share/ Special Dividend - Rs 14 Per Share","1","09-Jun-2023","-","12-Jun-2023","19-Jun-2023"
"CIGNITITEC","Cigniti Technologies Limited","EQ","Dividend - Rs 3 Per Share/ Special Dividend - Rs 2.50 Per Share","10","09-Jun-2023","09-Jun-2023","-","-"
"CAPLIPOINT","Caplin Point Laboratories Limited","EQ","Interim Dividend - Rs 2 Per Share","2","09-Jun-2023","09-Jun-2023","-","-"
"HSCL","Himadri Speciality Chemical Limited","EQ","Annual General Meeting/Dividend - Re 0.25 Per Share","1","09-Jun-2023","-","10-Jun-2023","22-Jun-2023"
"INDHOTEL","The Indian Hotels Company Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","1","09-Jun-2023","-","10-Jun-2023","16-Jun-2023"
"NRBBEARING","NRB Bearing Limited","EQ","Interim Dividend - Rs 4.10 Per Share","2","09-Jun-2023","09-Jun-2023","-","-"
"ELECON","Elecon Engineering Company Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","1","09-Jun-2023","-","10-Jun-2023","28-Jun-2023"
"ASIANPAINT","Asian Paints Limited","EQ","Dividend - Rs 21.25 Per Share","1","09-Jun-2023","09-Jun-2023","-","-"
"HDFCAMC","HDFC Asset Management Company Limited","EQ","Dividend - Rs 48 Per Share","5","09-Jun-2023","09-Jun-2023","-","-"
"SOLARINDS","Solar Industries India Limited","EQ","Annual General Meeting/Dividend - Rs 8 Per Share","2","09-Jun-2023","-","10-Jun-2023","21-Jun-2023"
"DYNAMATECH","Dynamatic Technologies Limited","EQ","Dividend - Rs 7 Per Share","10","09-Jun-2023","09-Jun-2023","-","-"
"NFL","National Fertilizers Limited","EQ","Interim Dividend - Rs 1.53 Per Share","10","09-Jun-2023","09-Jun-2023","-","-"
"VOLTAS","Voltas Limited","EQ","Annual General Meeting/Dividend - Rs 4.25 Per Share","1","09-Jun-2023","-","10-Jun-2023","22-Jun-2023"
