"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"BANCOINDIA","Banco Products (I) Limited","EQ","Dividend - Rs 20 Per Share","2","06-Sep-2022","-","08-Sep-2022","22-Sep-2022"
"DANGEE","Dangee Dums Limited","EQ","Bonus 1:2","1","06-Sep-2022","07-Sep-2022","-","-"
"DANGEE","Dangee Dums Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","06-Sep-2022","07-Sep-2022","-","-"
"ANTELOPUS","Antelopus Selan Energy Limited","EQ","Annual General Meeting","10","06-Sep-2022","-","08-Sep-2022","15-Sep-2022"
"VINATIORGA","Vinati Organics Limited","EQ","Annual General Meeting/Dividend - Rs 6.50 Per Share","1","06-Sep-2022","-","08-Sep-2022","14-Sep-2022"
"GAIL","GAIL (India) Limited","EQ","Bonus 1:2","10","06-Sep-2022","07-Sep-2022","-","-"
"ACLGATI","Allcargo Gati Limited","EQ","Annual General Meeting","2","06-Sep-2022","-","08-Sep-2022","15-Sep-2022"
"SABTN","Sri Adhikari Brothers Television Network Limited","EQ","Annual General Meeting","10","06-Sep-2022","-","07-Sep-2022","11-Sep-2022"
"HILTON","Hilton Metal Forging Limited","EQ","Annual General Meeting","10","06-Sep-2022","-","07-Sep-2022","13-Sep-2022"
"DHAMPURSUG","Dhampur Sugar Mills Limited","EQ","Annual General Meeting","10","06-Sep-2022","-","08-Sep-2022","14-Sep-2022"
"KAMDHENU","Kamdhenu Limited","EQ","Demerger","1","06-Sep-2022","07-Sep-2022","-","-"
"DMCC","DMCC SPECIALITY CHEMICALS LIMITED","EQ","Annual General Meeting/Dividend - Re 1 Per Share","10","06-Sep-2022","-","08-Sep-2022","14-Sep-2022"
