"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"COCHINSHIP","Cochin Shipyard Limited","EQ","Annual General Meeting/Dividend - Rs 3 Per Share","5","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"LTFOODS","LT Foods Limited","EQ","Annual General Meeting/Dividend - Rs 0.50 Per Share","1","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"GENESYS","Genesys International Corporation Limited","EQ","Annual General Meeting","5","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"GOLDTECH","AION-TECH SOLUTIONS LIMITED","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"HAVISHA","Sri Havisha Hospitality and Infrastructure Limited","EQ","Annual General Meeting","2","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"HITECHGEAR","The Hi-Tech Gears Limited","EQ","Annual General Meeting/Dividend - Rs 2.5 Per Share","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"IEL","Indiabulls Enterprises Limited","EQ","Annual General Meeting","2","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"JIKIND","JIK Industries Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"KHANDSE","Khandwala Securities Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"KILITCH","Kilitch Drugs (India) Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"KKCL","Kewal Kiran Clothing Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"ITI","ITI Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"KPIGREEN","KPI Green Energy Limited","EQ","Annual General Meeting","5","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"KRBL","KRBL Limited","EQ","Annual General Meeting","1","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"KRISHANA","Krishana Phoschem Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","10","21-Sep-2023","21-Sep-2023","-","-"
"LAOPALA","La Opala RG Limited","EQ","Annual General Meeting/Dividend - Rs 3 Per Share","2","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"LEXUS","Lexus Granito (India) Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"LOKESHMACH","Lokesh Machines Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"MAHAPEXLTD","Maha Rashtra Apex Corporation Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"MUTHOOTFIN","Muthoot Finance Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"OLECTRA","Olectra Greentech Limited","EQ","Annual General Meeting","4","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"OLECTRA","Olectra Greentech Limited","EQ","Dividend - Re 0.40 Per Share","4","21-Sep-2023","21-Sep-2023","-","-"
"PFC","Power Finance Corporation Limited","EQ","Bonus 1:4","10","21-Sep-2023","21-Sep-2023","-","-"
"POLYMED","Poly Medicure Limited","EQ","Annual General Meeting/Dividend - Rs 3 Per Share","5","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"POWERMECH","Power Mech Projects Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"STARCEMENT","Star Cement Limited","EQ","Annual General Meeting","1","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"TI","Tilaknagar Industries Limited","EQ","Dividend - Re 0.25 Per Share","10","21-Sep-2023","21-Sep-2023","-","-"
"MANORG","Mangalam Organics Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"MOREPENLAB","Morepen Laboratories Limited","EQ","Annual General Meeting","2","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"NAGREEKCAP","Nagreeka Capital & Infrastructure Limited","EQ","Annual General Meeting","5","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"NGIL","Nakoda Group of Industries Limited","EQ","Annual General Meeting/Dividend - Re 0.15 Per Share","10","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"NRAIL","N R Agarwal Industries Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"PANACEABIO","Panacea Biotec Limited","EQ","Annual General Meeting","1","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"PARACABLES","Paramount Communications Limited","EQ","Annual General Meeting","2","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"PATANJALI","Patanjali Foods Limited","EQ","Annual General Meeting/Dividend - Rs 6 Per Share","2","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"PEARLPOLY","Pearl Polymers Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"RADHIKAJWE","Radhika Jeweltech Limited","EQ","Annual General Meeting","2","21-Sep-2023","-","22-Sep-2023","30-Sep-2023"
"RAMASTEEL","Rama Steel Tubes Limited","EQ","Annual General Meeting","1","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"REGENCERAM","Regency Ceramics Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","30-Sep-2023"
"ROTO","Roto Pumps Limited","EQ","Annual General Meeting","1","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"RVHL","Ravinder Heights Limited","EQ","Annual General Meeting","1","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"TI","Tilaknagar Industries Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"ZUARIIND","ZUARI INDUSTRIES LIMITED","EQ","Dividend - Re 1 Per Share","10","21-Sep-2023","21-Sep-2023","-","-"
"ZUARIIND","ZUARI INDUSTRIES LIMITED","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"SAGARDEEP","Sagardeep Alloys Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"SANWARIA","Sanwaria Consumer Limited","EQ","Annual General Meeting","1","21-Sep-2023","-","22-Sep-2023","30-Sep-2023"
"SHAKTIPUMP","Shakti Pumps (India) Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"SHYAMCENT","Shyam Century Ferrous Limited","EQ","Annual General Meeting","1","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"SHYAMTEL","Shyam Telecom Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"SIMBHALS","Simbhaoli Sugars Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"SIMPLEXINF","Simplex Infrastructures Limited","EQ","Annual General Meeting","2","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"SJVN","SJVN Limited","EQ","Annual General Meeting/Dividend - Re 0.62 Per Share","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"SPCENET","Spacenet Enterprises India Limited","EQ","Annual General Meeting","1","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"SPLIL","SPL Industries Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"STEL","Stel Holdings Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"SUPREMEINF","Supreme Infrastructure India Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"SWANCORP","SWAN CORP LIMITED","EQ","Annual General Meeting/Dividend - Re 0.10 Per Share","1","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"TCIFINANCE","TCI Finance Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"TRIGYN","Trigyn Technologies Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"UNIINFO","Uniinfo Telecom Services Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"VISASTEEL","Visa Steel Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"VISHAL","Vishal Fabrics Limited","EQ","Annual General Meeting","5","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"IBULLSLTD","Indiabulls Limited","EQ","Annual General Meeting","2","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"YATHARTH","Yatharth Hospital & Trauma Care Services Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"ALPA","Alpa Laboratories Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"AMDIND","AMD Industries Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"ARCHIDPLY","Archidply Industries Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"ASAHISONG","Asahi Songwon Colors Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"ASHIANA","Ashiana Housing Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","2","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"ASHOKA","Ashoka Buildcon Limited","EQ","Annual General Meeting","5","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"ASIANENE","Asian Energy Services Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"ATALREAL","Atal Realtech Limited","EQ","Annual General Meeting","2","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"ATCOM","Atcom Technologies Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"AURUM","Aurum PropTech Limited","EQ","Annual General Meeting","5","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
"AVG","AVG Logistics Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","10","21-Sep-2023","-","22-Sep-2023","29-Sep-2023"
"BLUECOAST","Blue Coast Hotels Limited","EQ","Annual General Meeting","10","21-Sep-2023","-","22-Sep-2023","28-Sep-2023"
