"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"UNIONBANK","Union Bank of India","EQ","Annual General Meeting/Dividend - Rs 1.90 Per Share","10","22-Jun-2022","-","24-Jun-2022","30-Jun-2022"
"TECHIN","Techindia Nirman Limited","EQ","Annual General Meeting","10","22-Jun-2022","-","24-Jun-2022","29-Jun-2022"
"AGRITECH","Agri-Tech (India) Limited","EQ","Annual General Meeting","10","22-Jun-2022","-","24-Jun-2022","29-Jun-2022"
"DWARKESH","Dwarikesh Sugar Industries Limited","EQ","Annual General Meeting","1","22-Jun-2022","-","24-Jun-2022","30-Jun-2022"
"PNB","Punjab National Bank","EQ","Annual General Meeting/Dividend - Rs 0.64 Per Share","2","22-Jun-2022","-","24-Jun-2022","30-Jun-2022"
"LAURUSLABS","Laurus Labs Limited","EQ","Annual General Meeting","2","22-Jun-2022","-","24-Jun-2022","30-Jun-2022"
"INSPIRISYS","Inspirisys Solutions Limited","EQ","Annual General Meeting","10","22-Jun-2022","-","24-Jun-2022","30-Jun-2022"
"PILITA","PIL ITALICA LIFESTYLE LIMITED","EQ","Annual General Meeting","1","22-Jun-2022","-","24-Jun-2022","30-Jun-2022"
"SAGCEM","Sagar Cements Limited","EQ","Dividend - Rs 0.70  Per Share","2","22-Jun-2022","-","24-Jun-2022","30-Jun-2022"
"SEJALLTD","Sejal Glass Limited","EQ","Annual General Meeting","10","22-Jun-2022","-","24-Jun-2022","30-Jun-2022"
"INDHOTEL","The Indian Hotels Company Limited","EQ","Dividend - Rs 0.40 Per Share","1","22-Jun-2022","-","24-Jun-2022","30-Jun-2022"
"LALPATHLAB","Dr. Lal Path Labs Ltd.","EQ","Annual General Meeting/Dividend - Rs 6 Per Share","10","22-Jun-2022","23-Jun-2022","-","-"
"GANGOTRI","Gangotri Textiles Limited","EQ","Annual General Meeting","5","22-Jun-2022","-","23-Jun-2022","29-Jun-2022"
"GHCL","GHCL Limited","EQ","Annual General Meeting/Dividend - Rs 10 Per Share/Special Dividend- Rs 5 Per Share","10","22-Jun-2022","23-Jun-2022","-","-"
"NDRAUTO","Ndr Auto Components Limited","EQ","Annual General Meeting/Dividend - Rs 2.5 Per Share","10","22-Jun-2022","-","24-Jun-2022","30-Jun-2022"
"AJANTPHARM","Ajanta Pharma Limited","EQ","Bonus- 1:2","2","22-Jun-2022","23-Jun-2022","-","-"
