"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SURYAROSNI","Surya Roshni Limited","EQ"," Dividend - Rs 1.50 Per Share","5","02-Sep-2021","03-Sep-2021","-","-"
"MANALIPETC","Manali Petrochemicals Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","5","02-Sep-2021","-","06-Sep-2021","28-Sep-2021"
"VSSL","Vardhman Special Steels Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","10","02-Sep-2021","-","06-Sep-2021","17-Sep-2021"
"ZEEL","Zee Entertainment Enterprises Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","1","02-Sep-2021","03-Sep-2021","-","-"
"BAJAJHIND","Bajaj Hindusthan Sugar Limited","EQ"," Annual General Meeting","1","02-Sep-2021","-","04-Sep-2021","15-Sep-2021"
"AAREYDRUGS","Aarey Drugs & Pharmaceuticals Limited","EQ"," Annual General Meeting","10","02-Sep-2021","-","05-Sep-2021","11-Sep-2021"
"ASHIANA","Ashiana Housing Limited","EQ"," Annual General Meeting/Dividend - Rs 0.40 Per Share","2","02-Sep-2021","-","04-Sep-2021","08-Sep-2021"
"GRSE","Garden Reach Shipbuilders & Engineers Limited","EQ"," Annual General Meeting/Dividend - Rs 1.15 Per Share","10","02-Sep-2021","-","04-Sep-2021","10-Sep-2021"
"COALINDIA","Coal India Limited","EQ"," Dividend - Rs 3.50 Per Share","10","02-Sep-2021","03-Sep-2021","-","-"
"SUNFLAG","Sunflag Iron And Steel Company Limited","EQ"," Annual General Meeting","10","02-Sep-2021","-","04-Sep-2021","13-Sep-2021"
"TARIL","Transformers And Rectifiers (India) Limited","EQ"," Annual General Meeting/Dividend - Rs 0.10 Per Share","1","02-Sep-2021","-","04-Sep-2021","07-Sep-2021"
"TNPETRO","Tamilnadu PetroProducts Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","10","02-Sep-2021","-","06-Sep-2021","15-Sep-2021"
"JTEKTINDIA","Jtekt India Limited","EQ"," Dividend - Rs 0.15 Per Share","1","02-Sep-2021","-","04-Sep-2021","16-Sep-2021"
"JYOTISTRUC","Jyoti Structures Limited","EQ"," Annual General Meeting","2","02-Sep-2021","-","06-Sep-2021","13-Sep-2021"
"KOVAI","Kovai Medical Center & Hospital Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","10","02-Sep-2021","-","04-Sep-2021","16-Sep-2021"
"MMP","MMP Industries Limited","EQ"," Dividend - Re 1  Per Share","10","02-Sep-2021","-","04-Sep-2021","15-Sep-2021"
"AMBER","Amber Enterprises India Limited","EQ"," Annual General Meeting","10","02-Sep-2021","-","04-Sep-2021","09-Sep-2021"
"NATNLSTEEL","National Steel And Agro Industries Limited","EQ"," Annual General Meeting","10","02-Sep-2021","-","04-Sep-2021","10-Sep-2021"
"PNBGILTS","PNB Gilts Limited","EQ"," Dividend - Rs 3 Per Share","10","02-Sep-2021","04-Sep-2021","-","-"
"697GS2026","GOVERNMENT OF INDIA","GS"," Interest Payment","100","02-Sep-2021","04-Sep-2021","-","-"
"RAJMET","Rajnandini Metal Limited","EQ"," Bonus 1:2","1","02-Sep-2021","03-Sep-2021","-","-"
