"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"HITECH","Hi-Tech Pipes Limited","EQ"," Dividend - Rs 0.25 Per Share","1","17-Sep-2020","19-Sep-2020","-","-"
"FINCABLES","Finolex Cables Limited","EQ"," Annual General Meeting/Dividend - Rs 5.50 Per Share","2","17-Sep-2020","-","19-Sep-2020","29-Sep-2020"
"JPPOWER","Jaiprakash Power Ventures Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"BRFL","Bombay Rayon Fashions Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","30-Sep-2020"
"COUNCODOS","Country Condo's Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","20-Sep-2020","28-Sep-2020"
"DHARAN","DHARAN INFRA-EPC LIMITED","EQ"," Annual General Meeting","1","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"GOKEX","Gokaldas Exports Limited","EQ"," Annual General Meeting","5","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"SALASAR","Salasar Techno Engineering Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","1","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"VINATIORGA","Vinati Organics Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","1","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"TRIGYN","Trigyn Technologies Limited","EQ"," Annual General Meeting/Dividend - Rs 0.25 Per Share","10","17-Sep-2020","-","19-Sep-2020","28-Sep-2020"
"SUPRAJIT","Suprajit Engineering Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","20-Sep-2020","26-Sep-2020"
"TAKE","TAKE Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"KELLTONTEC","Kellton Tech Solutions Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","21-Sep-2020","28-Sep-2020"
"LINCOLN","Lincoln Pharmaceuticals Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","30-Sep-2020"
"NBIFIN","N. B. I. Industrial Finance Company Limited","EQ"," Annual General Meeting","5","17-Sep-2020","-","21-Sep-2020","28-Sep-2020"
"AROGRANITE","Aro Granite Industries Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","25-Sep-2020"
"HITECHCORP","Hitech Corporation Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","26-Sep-2020"
"LICHSGFIN","LIC Housing Finance Limited","EQ"," Annual General Meeting/Dividend - Rs 8 Per Share","2","17-Sep-2020","-","20-Sep-2020","28-Sep-2020"
"ALLDIGI","Alldigi Tech Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","29-Sep-2020"
"ANDHRACEMT","Andhra Cements Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","29-Sep-2020"
"TIRUPATIFL","Tirupati Forge Limited","EQ"," Annual General Meeting","2","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"UTTAMSTL","Uttam Galva Steels Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"VADILALIND","Vadilal Industries Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","30-Sep-2020"
"VARDHACRLC","Vardhman Acrylics Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","29-Sep-2020"
"813GS2022","GOVERNMENT OF INDIA","GS"," Interest Payment","100","17-Sep-2020","19-Sep-2020","-","-"
"828GS2027","GOVERNMENT OF INDIA","GS"," Interest Payment","100","17-Sep-2020","19-Sep-2020","-","-"
"833GS2032","GOVERNMENT OF INDIA","GS"," Interest Payment","100","17-Sep-2020","19-Sep-2020","-","-"
"MAFATLAFIN","Mafatlal Finance Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","25-Sep-2020"
"NCLIND","NCL Industries Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","17-Sep-2020","-","21-Sep-2020","28-Sep-2020"
"BALMLAWRIE","Balmer Lawrie & Company Limited","EQ"," Annual General Meeting/Dividend - Rs 7.50 Per Share","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"SEMAC","Semac Construction Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"RECLTD","REC Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"ZOTA","Zota Health Care LImited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"PITTIENG","Pitti Engineering Limited","EQ"," Annual General Meeting","5","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"RUCHIRA","Ruchira Papers Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"SUZLON","Suzlon Energy Limited","EQ"," Annual General Meeting","2","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"TIPSMUSIC","Tips Music Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"BLUECOAST","Blue Coast Hotels Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"CPCAP","CP Capital Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","28-Sep-2020"
"APOLLOHOSP","Apollo Hospitals Enterprise Limited","EQ"," Annual General Meeting/Dividend - Rs 2.75 Per Share","5","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"BALPHARMA","Bal Pharma Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","25-Sep-2020"
"BEPL","Bhansali Engineering Polymers Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","1","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"BERGEPAINT","Berger Paints (I) Limited","EQ"," Annual General Meeting/Dividend - Rs 0.30 Per Share","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"TANLA","Tanla Platforms Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"TANLA","Tanla Platforms Limited","EQ"," Interim Dividend - Re 1 Per Share","1","17-Sep-2020","18-Sep-2020","-","-"
"DHUNINV","Dhunseri Investments Limited","EQ"," Annual General Meeting/Dividend - Rs  1.50 Per Share","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
