"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"KHADIM","Khadim India Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"WEBELSOLAR","Websol Energy System Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"PRINCEPIPE","Prince Pipes And Fittings Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"SANDHAR","Sandhar Technologies Limited","EQ","Dividend - Rs 2.50 Per Share","10","14-Sep-2023","14-Sep-2023","-","-"
"TVTODAY","TV Today Network Limited","EQ","Dividend - Rs 3 Per Share","5","14-Sep-2023","14-Sep-2023","-","-"
"VADILALIND","Vadilal Industries Limited","EQ","Dividend - Rs 1.50 Per Share","10","14-Sep-2023","14-Sep-2023","-","-"
"BAJAJELEC","Bajaj Electricals Limited","EQ","Demerger","2","14-Sep-2023","14-Sep-2023","-","-"
"BLS","BLS International Services Limited","EQ","Annual General Meeting/Dividend - Re 0.25 Per Share","1","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"INDIACEM","The India Cements Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"RADICO","Radico Khaitan Limited","EQ","Annual General Meeting/Dividend - Rs 3 Per Share","2","14-Sep-2023","-","15-Sep-2023","28-Sep-2023"
"AMRUTANJAN","Amrutanjan Health Care Limited","EQ","Annual General Meeting/Dividend - Rs 2.60 Per Share","1","14-Sep-2023","14-Sep-2023","-","-"
"RHIM","RHI MAGNESITA INDIA LIMITED","EQ","Annual General Meeting/Dividend - Rs 2.50 Per Share","1","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"BSE","BSE Limited","EQ","Buy Back","2","14-Sep-2023","14-Sep-2023","-","-"
"CAPLIPOINT","Caplin Point Laboratories Limited","EQ","Annual General Meeting/Dividend - Rs 2.50 Per Share","2","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"BROOKS","Brooks Laboratories Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"BURNPUR","Burnpur Cement Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"CAPACITE","Capacit'e Infraprojects Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"DHUNINV","Dhunseri Investments Limited","EQ","Annual General Meeting/Dividend - Rs 2.50 Per Share","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"GANECOS","Ganesha Ecosphere Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"GOCLCORP","GOCL Corporation Limited","EQ","Annual General Meeting/Dividend - Rs 5 Per Share/Special Dividend - Rs 5 Per Share","2","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"HCL-INSYS","HCL Infosystems Limited","EQ","Annual General Meeting","2","14-Sep-2023","-","15-Sep-2023","20-Sep-2023"
"HUBTOWN","Hubtown Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"IITL","Industrial Investment Trust Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","22-Sep-2023"
"JAIBALAJI","Jai Balaji Industries Limited","EQ","Annual General Meeting","2","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"JKIL","J.Kumar Infraprojects Limited","EQ","Dividend - Rs 3.50 Per Share","5","14-Sep-2023","14-Sep-2023","-","-"
"JKIL","J.Kumar Infraprojects Limited","EQ","Annual General Meeting","5","14-Sep-2023","-","15-Sep-2023","26-Sep-2023"
"LAMBODHARA","Lambodhara Textiles Limited","EQ","Annual General Meeting/Dividend - Rs  0.75 Per Share","5","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"MANAKSIA","Manaksia Limited","EQ","Annual General Meeting/Dividend - Rs 3 Per Share","2","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"MANAKSTEEL","Manaksia Steels Limited","EQ","Annual General Meeting","1","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"MANINDS","Man Industries (India) Limited","EQ","Annual General Meeting","5","14-Sep-2023","-","15-Sep-2023","22-Sep-2023"
"MURUDCERA","Murudeshwar Ceramics Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","10","14-Sep-2023","-","15-Sep-2023","22-Sep-2023"
"NECLIFE","Nectar Lifesciences Limited","EQ","Annual General Meeting","1","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"NKIND","NK Industries Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","25-Sep-2023"
"OSWALAGRO","Oswal Agro Mills Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"OSWALGREEN","Oswal Greentech Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"PAISALO","Paisalo Digital Limited","EQ","Annual General Meeting/Dividend - Re 0.10 Per Share","1","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"RAJMET","Rajnandini Metal Limited","EQ","Annual General Meeting","1","14-Sep-2023","-","15-Sep-2023","22-Sep-2023"
"REFEX","Refex Industries Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","2","14-Sep-2023","-","15-Sep-2023","26-Sep-2023"
"RELCHEMQ","Reliance Chemotex Industries Limited","EQ","Annual General Meeting/Dividend - Rs 2.50 Per Share","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"REPL","Rudrabhishek Enterprises Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"SAKAR","Sakar Healthcare Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"SANDHAR","Sandhar Technologies Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"SARLAPOLY","Sarla Performance Fibers Limited","EQ","Annual General Meeting","1","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"SHIVAMILLS","Shiva Mills Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"SHIVATEX","Shiva Texyarn Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"SHYAMMETL","Shyam Metalics and Energy Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"TPLPLASTEH","TPL Plastech Limited","EQ","Annual General Meeting/Dividend - Re 0.60 Per Share","2","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"VADILALIND","Vadilal Industries Limited","EQ","Annual General Meeting","10","14-Sep-2023","-","15-Sep-2023","21-Sep-2023"
"PRESTIGE","Prestige Estates Projects Limited","EQ","Dividend - Rs 1.50 Per Share","10","14-Sep-2023","14-Sep-2023","-","-"
