"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SUNTV","Sun TV Network Limited","EQ","Interim Dividend - Rs 6.25 Per Share","5","22-Aug-2023","22-Aug-2023","-","-"
"ANZEN","Anzen India Energy Yield Plus Trust","IV","Distribution - Rs 2.45 Per Unit Consists Of Interest Rs 2.44 Per Unit/ Other Income - Re 0.01 Per Unit","100","22-Aug-2023","22-Aug-2023","-","-"
"JMA","Jullundur Motor Agency (Delhi) Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","2","22-Aug-2023","-","23-Aug-2023","29-Aug-2023"
"MANAKCOAT","Manaksia Coated Metals & Industries Limited","EQ","Annual General Meeting/Dividend - Re 0.03 Per Share","1","22-Aug-2023","-","23-Aug-2023","29-Aug-2023"
"PANAMAPET","Panama Petrochem Limited","EQ","Annual General Meeting/Dividend - Rs 5 Per Sh","2","22-Aug-2023","-","23-Aug-2023","25-Aug-2023"
"SUBROS","Subros Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","2","22-Aug-2023","-","23-Aug-2023","05-Sep-2023"
"WORTHPERI","Worth Peripherals Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","10","22-Aug-2023","-","23-Aug-2023","29-Aug-2023"
"AUROPHARMA","Aurobindo Pharma Limited","EQ","Annual General Meeting","1","22-Aug-2023","-","23-Aug-2023","25-Aug-2023"
"ISEC","ICICI Securities Limited","EQ","Dividend - Rs 9.25 Per Share","5","22-Aug-2023","-","23-Aug-2023","29-Aug-2023"
"NHPC","NHPC Limited","EQ","Dividend - Rs 0.45 Per Share","10","22-Aug-2023","22-Aug-2023","-","-"
"NHPC","NHPC Limited","EQ","Annual General Meeting","10","22-Aug-2023","-","23-Aug-2023","31-Aug-2023"
"MANAKALUCO","Manaksia Aluminium Company Limited","EQ","Annual General Meeting/Dividend - Re 0.05 Per Share","1","22-Aug-2023","-","23-Aug-2023","29-Aug-2023"
"KPIGREEN","KPI Green Energy Limited","EQ","Interim Dividend - Re 0.25 Per Share","5","22-Aug-2023","22-Aug-2023","-","-"
"KTKBANK","The Karnataka Bank Limited","EQ","Dividend - Rs 5 Per Share","10","22-Aug-2023","22-Aug-2023","-","-"
"DREAMFOLKS","Dreamfolks Services Limited","EQ","Interim Dividend - Rs 0.50 Per Share","2","22-Aug-2023","22-Aug-2023","-","-"
"NATCOPHARM","Natco Pharma Limited","EQ","Interim Dividend - Rs 7 Per Share","2","22-Aug-2023","22-Aug-2023","-","-"
"CHEMFAB","Chemfab Alkalis Limited","EQ","Annual General Meeting/Dividend - Rs 1.25 Per Share","10","22-Aug-2023","-","23-Aug-2023","29-Aug-2023"
