"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ROSSELLIND","Rossell India Limited","EQ"," Annual General Meeting/Dividend - Rs 0.30 Per Share","2","31-Aug-2021","-","02-Sep-2021","09-Sep-2021"
"PFC","Power Finance Corporation Limited","EQ"," Annual General Meeting","10","31-Aug-2021","-","02-Sep-2021","21-Sep-2021"
"CENTURYPLY","Century Plyboards (India) Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","1","31-Aug-2021","-","02-Sep-2021","08-Sep-2021"
"ASHOKLEY","Ashok Leyland Limited","EQ"," Annual General Meeting/Dividend - Rs 0.60 Per Share","1","31-Aug-2021","-","02-Sep-2021","08-Sep-2021"
"PODDARMENT","Poddar Pigments Limited","EQ"," Annual General Meeting/Dividend - Rs  2.50 Per Share","10","31-Aug-2021","-","02-Sep-2021","08-Sep-2021"
"MAFATLAFIN","Mafatlal Finance Limited","EQ"," Annual General Meeting","10","31-Aug-2021","-","02-Sep-2021","08-Sep-2021"
"KEI","KEI Industries Limited","EQ"," Annual General Meeting","2","31-Aug-2021","-","02-Sep-2021","08-Sep-2021"
"MITTAL","Mittal Life Style Limited","EQ"," Bonus 1:10","1","31-Aug-2021","01-Sep-2021","-","-"
"EASTSILK","Eastern Silk Industries Limited","EQ"," Annual General Meeting","2","31-Aug-2021","-","02-Sep-2021","08-Sep-2021"
"GALAXYSURF","Galaxy Surfactants Limited","EQ"," Annual General Meeting/Dividend - Rs 4 Per Share","10","31-Aug-2021","01-Sep-2021","-","-"
"INDIACEM","The India Cements Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","31-Aug-2021","-","02-Sep-2021","08-Sep-2021"
"ADVENZYMES","Advanced Enzyme Technologies Limited","EQ"," Dividend - Rs 0.90 Per Share","2","31-Aug-2021","01-Sep-2021","-","-"
"INDOTECH","Indo Tech Transformers Limited","EQ"," Annual General Meeting","10","31-Aug-2021","-","02-Sep-2021","08-Sep-2021"
"PFC","Power Finance Corporation Limited","EQ"," Interim Dividend - Rs 2.25 Per Share","10","31-Aug-2021","01-Sep-2021","-","-"
"GMRAIRPORT","GMR AIRPORTS LIMITED","EQ"," Annual General Meeting","1","31-Aug-2021","-","02-Sep-2021","09-Sep-2021"
