"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"NXST","Nexus Select Trust","RR","Distribution - Rs 2.230 Per Unit Comprises Of Interest - Re 0.642 Per Unit / Dividend - Rs 1.299 Per Unit / Other Income - Re 0.007 Per Unit / Repayment Of Spv Level Debt - Rs 0.282 Per Unit","100","04-Aug-2025","04-Aug-2025","-","-"
"KCP","KCP Limited","EQ","Dividend - Rs 0.25 Per Share","1","04-Aug-2025","04-Aug-2025","-","-"
"INDUSINVIT","Indus Infra Trust","IV","Distribution - Rs 3.25 Per Unit Consisting Of Interest - Rs 2.78 Per Unit/ Dividend - Re 0.04 Per Unit/Return On Capital - Re 0.43 Per Unit","100","04-Aug-2025","04-Aug-2025","-","-"
"GAIL","GAIL (India) Limited","EQ","Dividend - Re 1 Per Share","10","04-Aug-2025","04-Aug-2025","-","-"
"GANDHITUBE","Gandhi Special Tubes Limited","EQ","Dividend - Rs 15 Per Share","5","04-Aug-2025","04-Aug-2025","-","-"
"CUBEINVIT","Cube Highways Trust","IV","Distribution - Rs 2.50 Per Unit Consists Of Rs 1.33 Per Unit Interest Payment & Rs 1.17 Per Unit Of Return Of Capital","100","04-Aug-2025","04-Aug-2025","-","-"
"PRAJIND","Praj Industries Limited","EQ","Dividend - Rs 6 Per Share","2","04-Aug-2025","04-Aug-2025","-","-"
"GREENPLY","Greenply Industries Limited","EQ","Dividend - Re 0.50 Per Share","1","04-Aug-2025","04-Aug-2025","-","-"
"EMKAY","Emkay Global Financial Services Limited","EQ","Dividend - Rs 1.50 Per Share & Special Dividend Rs 2.50 Per Share","10","04-Aug-2025","04-Aug-2025","-","-"
"FAIRCHEMOR","Fairchem Organics Limited","EQ","Dividend - Rs 7.50 Per Share","10","04-Aug-2025","04-Aug-2025","-","-"
"BRITANNIA","Britannia Industries Limited","EQ","Dividend - Rs 75 Per Share","1","04-Aug-2025","04-Aug-2025","-","-"
"WESTLIFE","WESTLIFE FOODWORLD LIMITED","EQ","Interim Dividend - Rs 0.75 Per Share","2","04-Aug-2025","04-Aug-2025","-","-"
"DEEPAKNTR","Deepak Nitrite Limited","EQ","Dividend - Rs 7.50 Per Share","2","04-Aug-2025","04-Aug-2025","-","-"
