"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SUPRAJIT","Suprajit Engineering Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","1","26-Aug-2021","-","28-Aug-2021","03-Sep-2021"
"AIAENG","AIA Engineering Limited","EQ"," Annual General Meeting/Dividend - Rs 9 Per Share","2","26-Aug-2021","-","28-Aug-2021","03-Sep-2021"
"CUBEXTUB","Cubex Tubings Limited","EQ"," Annual General Meeting","10","26-Aug-2021","-","28-Aug-2021","03-Sep-2021"
"SALZERELEC","Salzer Electronics Limited","EQ"," Dividend - Rs 1.60 Per Share","10","26-Aug-2021","27-Aug-2021","-","-"
"TOUCHWOOD","Touchwood Entertainment Limited","EQ"," Annual General Meeting","10","26-Aug-2021","-","28-Aug-2021","30-Aug-2021"
"RSYSTEMS","R Systems International Limited","EQ"," Buy Back","1","26-Aug-2021","27-Aug-2021","-","-"
"PPAP","PPAP Automotive Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","26-Aug-2021","-","28-Aug-2021","02-Sep-2021"
"KIRLOSBROS","Kirloskar Brothers Limited","EQ"," Dividend - Rs 3  Per Share","2","26-Aug-2021","27-Aug-2021","-","-"
"LIKHITHA","Likhitha Infrastructure Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","5","26-Aug-2021","28-Aug-2021","-","-"
"ICIL","Indo Count Industries Limited","EQ"," Dividend - Rs 1.50 Per Share","2","26-Aug-2021","27-Aug-2021","-","-"
"KCP","KCP Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","1","26-Aug-2021","-","28-Aug-2021","03-Sep-2021"
"ALLDIGI","Alldigi Tech Limited","EQ"," Annual General Meeting","10","26-Aug-2021","-","28-Aug-2021","08-Sep-2021"
"IPCALAB","IPCA Laboratories Limited","EQ"," Annual General Meeting","1","26-Aug-2021","-","28-Aug-2021","02-Sep-2021"
"PNBHOUSING","PNB Housing Finance Limited","EQ"," Annual General Meeting","10","26-Aug-2021","-","28-Aug-2021","03-Sep-2021"
"EDELWEISS","Edelweiss Financial Services Limited","EQ"," Annual General Meeting/Dividend - Rs 0.55 Per Share","1","26-Aug-2021","-","28-Aug-2021","02-Sep-2021"
"GANECOS","Ganesha Ecosphere Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","10","26-Aug-2021","-","29-Aug-2021","04-Sep-2021"
"ANIKINDS","Anik Industries Limited","EQ"," Annual General Meeting","10","26-Aug-2021","-","30-Aug-2021","08-Sep-2021"
"MCX","Multi Commodity Exchange of India Limited","EQ"," Dividend - Rs 27.60 Per Share","2","26-Aug-2021","-","28-Aug-2021","03-Sep-2021"
"HINDCON","Hindcon Chemicals Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","2","26-Aug-2021","-","29-Aug-2021","04-Sep-2021"
"HINDCON","Hindcon Chemicals Limited","EQ"," Interim Dividend - Re 1  Per Share","2","26-Aug-2021","28-Aug-2021","-","-"
"ELECTCAST","Electrosteel Castings Limited","EQ"," Dividend - Rs 0.25 Per Share","1","26-Aug-2021","-","28-Aug-2021","03-Sep-2021"
"GEEKAYWIRE","Geekay Wires Limited","EQ"," Dividend - Rs 2.10 Per Share","1","26-Aug-2021","28-Aug-2021","-","-"
"KSL","Kalyani Steels Limited","EQ"," Dividend - Rs 7.50 Per Share","5","26-Aug-2021","-","28-Aug-2021","03-Sep-2021"
"SUULD","Suumaya Industries Limited","EQ"," Interim Dividend - Re 1 Per Sh","10","26-Aug-2021","27-Aug-2021","-","-"
