"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"JBCHEPHARM","JB Chemicals & Pharmaceuticals Limited","EQ","Dividend - Rs 7 Per Share","1","30-Jul-2025","30-Jul-2025","-","-"
"MMFL","MM Forgings Limited","EQ","Dividend - Rs 4 Per Share","10","30-Jul-2025","30-Jul-2025","-","-"
"IRBIT","IRB INFRASTRUCTURE TRUST","IV","Distribution - Re 0.45 Per Unitconsisiting Of Interest - Re 0.13 Per Unit / Return On Capital - Re 0.32 Per Unit","100","30-Jul-2025","30-Jul-2025","-","-"
"NOCIL","NOCIL Limited","EQ","Dividend - Rs 2 Per Share","10","30-Jul-2025","30-Jul-2025","-","-"
"EIHOTEL","EIH Limited","EQ","Dividend - Rs 1.50 Per Share","2","30-Jul-2025","30-Jul-2025","-","-"
"SEITINVIT","Sustainable Energy Infra Trust","IV","Distribution - 3.04316 Consisting Of Interest Rs 3.04013 Per Unit / Other Income - Rs 0.00303","100","30-Jul-2025","30-Jul-2025","-","-"
"BASF","BASF India Limited","EQ","Dividend - Rs 20 Per Share","10","30-Jul-2025","30-Jul-2025","-","-"
"SINCLAIR","Sinclairs Hotels Limited","EQ","Dividend - Re 0.80 Per Share","2","30-Jul-2025","30-Jul-2025","-","-"
"VRLLOG","VRL Logistics Limited","EQ","Dividend - Rs 10 Per Share","10","30-Jul-2025","30-Jul-2025","-","-"
"TDPOWERSYS","TD Power Systems Limited","EQ","Dividend - Re 0.65 Per Share","2","30-Jul-2025","30-Jul-2025","-","-"
"AURIONPRO","Aurionpro Solutions Limited","EQ","Interim Dividend - Re 1 Per Share","10","30-Jul-2025","30-Jul-2025","-","-"
