"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"NDGL","Naga Dhunseri Group Limited","EQ","Dividend - Rs 2.50 Per Share","10","13-Aug-2026","13-Aug-2026","-","-"
"CENTENKA","Century Enka Limited","EQ","Dividend - Rs 11 Per Share","10","13-Aug-2026","13-Aug-2026","-","-"
"SOUTHBANK","The South Indian Bank Limited","EQ","Dividend - Re 0.45 Per Share","1","13-Aug-2026","13-Aug-2026","-","-"
"POWERGRID","Power Grid Corporation of India Limited","EQ","Dividend - Rs 1.25 Per Share","10","13-Aug-2026","13-Aug-2026","-","-"
"PRECOT","Precot Limited","EQ","Dividend - Rs 4 Per Share","10","13-Aug-2026","13-Aug-2026","-","-"
"PRESTIGE","Prestige Estates Projects Limited","EQ","Dividend - Rs 2 Per Share","10","13-Aug-2026","13-Aug-2026","-","-"
"RAILTEL","Railtel Corporation Of India Limited","EQ","Dividend - Rs 1.25 Per Share","10","13-Aug-2026","13-Aug-2026","-","-"
"RAMCOCEM","The Ramco Cements Limited","EQ","Dividend - Rs 2.50 Per Share","1","13-Aug-2026","13-Aug-2026","-","-"
"RAMCOIND","Ramco Industries Limited","EQ","Dividend - Rs 1.25 Per Share","1","13-Aug-2026","13-Aug-2026","-","-"
"RIIT","Raajmarg Infra Investment Trust","IV","Distribution - Rs 2.40 Per Unit Consists Of Interest Rs 2.38 Per Unit & Other Income Re 0.02 Per Unit","100","13-Aug-2026","13-Aug-2026","-","-"
"USHAMART","Usha Martin Limited","EQ","Dividend - Rs 3.75 Per Share","1","13-Aug-2026","13-Aug-2026","-","-"
"VISAKAIND","Visaka Industries Limited","EQ","Interim Dividend - Re 1 Per Share","2","13-Aug-2026","13-Aug-2026","-","-"
"DHUNINV","Dhunseri Investments Limited","EQ","Dividend - Rs 3 Per Share","10","13-Aug-2026","13-Aug-2026","-","-"
"GODREJCP","Godrej Consumer Products Limited","EQ","Interim Dividend - Rs 5 Per Share","1","13-Aug-2026","13-Aug-2026","-","-"
"AWHCL","Antony Waste Handling Cell Limited","EQ","Dividend - Re 0.50 Per Share","5","13-Aug-2026","13-Aug-2026","-","-"
"BEL","Bharat Electronics Limited","EQ","Dividend - Re 0.55 Per Share","1","13-Aug-2026","13-Aug-2026","-","-"
"BIRET","Brookfield India Real Estate Trust","RR","Distribution - Rs 5.60 Per Unit Consisting Of Interest - Rs 1.65 Per Unit/ Repayment Of Spv Debt - Rs 2.67 Per Unit/ Dividend - Re 0.93 Per Unit/ Interest On Fixed Deposit - Re 0.35 Per Unit","275","13-Aug-2026","13-Aug-2026","-","-"
"NEOGEN","Neogen Chemicals Limited","EQ","Dividend - Re 1 Per Share","10","13-Aug-2026","13-Aug-2026","-","-"
