"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"VSTIND","VST Industries Limited","EQ","Dividend - Rs 12 Per Share","10","10-Jul-2026","10-Jul-2026","-","-"
"CAMS","Computer Age Management Services Limited","EQ","Dividend - Rs 4 Per Share","2","10-Jul-2026","10-Jul-2026","-","-"
"ZFCVINDIA","ZF Commercial Vehicle Control Systems India Limited","EQ","Dividend - Rs 4 Per Share","5","10-Jul-2026","10-Jul-2026","-","-"
"SMARTLINK","Smartlink Holdings Limited","EQ","Dividend - Rs 2 Per Share","2","10-Jul-2026","10-Jul-2026","-","-"
"SOBHA","Sobha Limited","EQ","Dividend - Rs 6 Per Share","10","10-Jul-2026","10-Jul-2026","-","-"
"CONTROLPR","Control Print Limited","EQ","Dividend - Rs 6 Per Share","10","10-Jul-2026","10-Jul-2026","-","-"
"DLINKINDIA","D-Link (India) Limited","EQ","Dividend - Rs 20 Per Share/Special Dividend - Rs 7.50","2","10-Jul-2026","10-Jul-2026","-","-"
"DRREDDY","Dr. Reddy's Laboratories Limited","EQ","Dividend - Rs 8 Per Share","1","10-Jul-2026","10-Jul-2026","-","-"
"MAHLOG","Mahindra Logistics Limited","EQ","Dividend - Rs 2.50 Per Share","10","10-Jul-2026","10-Jul-2026","-","-"
"DYCL","Dynamic Cables Limited","EQ","Dividend - Rs 0.50 Per Share","10","10-Jul-2026","10-Jul-2026","-","-"
"GEOJITFSL","Geojit Financial Services Limited","EQ","Dividend - Rs 1.50 Per Share","1","10-Jul-2026","10-Jul-2026","-","-"
"GOLDIAM","Goldiam International Limited","EQ","Bonus 1:3","2","10-Jul-2026","10-Jul-2026","-","-"
"GRINDWELL","Grindwell Norton Limited","EQ","Dividend - Rs 19 Per Share","5","10-Jul-2026","10-Jul-2026","-","-"
"NESTLEIND","Nestle India Limited","EQ","Dividend - Rs 5 Per Share","1","10-Jul-2026","10-Jul-2026","-","-"
"NESTLEIND","Nestle India Limited","EQ","Special Dividend - Rs 2 Per Share","1","10-Jul-2026","10-Jul-2026","-","-"
"NIACL","The New India Assurance Company Limited","EQ","Dividend - Rs 1.50 Per Share","5","10-Jul-2026","10-Jul-2026","-","-"
"HINDALCO","Hindalco Industries Limited","EQ","Dividend - Rs 5 Per Share","1","10-Jul-2026","10-Jul-2026","-","-"
"ROSSARI","Rossari Biotech Limited","EQ","Dividend - Rs 0.50 Per Share","2","10-Jul-2026","10-Jul-2026","-","-"
"AEGISLOG","Aegis Logistics Limited","EQ","Dividend - Rs 6.70 Per Share","1","10-Jul-2026","10-Jul-2026","-","-"
"AEGISVOPAK","Aegis Vopak Terminals Limited","EQ","Dividend - Rs 0.20 Per Share","10","10-Jul-2026","10-Jul-2026","-","-"
"PTL","PTL Enterprises Limited","EQ","Dividend - Re 1 Per Sh","1","10-Jul-2026","10-Jul-2026","-","-"
"APOLLOTYRE","Apollo Tyres Limited","EQ","Dividend - Rs2.50 Per Share","1","10-Jul-2026","10-Jul-2026","-","-"
"NILKAMAL","Nilkamal Limited","EQ","Dividend - Rs 20 Per Share","10","10-Jul-2026","10-Jul-2026","-","-"
"NUCLEUS","Nucleus Software Exports Limited","EQ","Dividend - Rs 12.50 Per Share","10","10-Jul-2026","10-Jul-2026","-","-"
"ORIENTELEC","Orient Electric Limited","EQ","Dividend - Rs 0.75 Per Share","1","10-Jul-2026","10-Jul-2026","-","-"
"ARTEMISMED","Artemis Medicare Services Limited","EQ","Dividend - Re 0.45 Per Share","1","10-Jul-2026","10-Jul-2026","-","-"
"AXISBANK","Axis Bank Limited","EQ","Dividend - Re 1 Per Share","2","10-Jul-2026","10-Jul-2026","-","-"
"MWL","Mangalam Worldwide Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","10-Jul-2026","10-Jul-2026","-","-"
"JKCEMENT","JK Cement Limited","EQ","Dividend - Rs 20 Per Share","10","10-Jul-2026","10-Jul-2026","-","-"
"JSWCEMENT","JSW Cement Limited","EQ","Dividend - Re 0.50 Per Share","10","10-Jul-2026","10-Jul-2026","-","-"
"BSE","BSE Limited","EQ","Dividend - Rs 10 Per Share","2","10-Jul-2026","10-Jul-2026","-","-"
"BSOFT","BIRLASOFT LIMITED","EQ","Dividend - Rs 4 Per Share","2","10-Jul-2026","10-Jul-2026","-","-"
"WELSPUNLIV","Welspun Living Limited","EQ","Dividend - Re 0.10 Per Share","1","10-Jul-2026","10-Jul-2026","-","-"
