"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"IGARASHI","Igarashi Motors India Limited","EQ","Dividend - Re 1 Per Share","10","31-Jul-2024","31-Jul-2024","-","-"
"IRBINVIT","IRB InvIT Fund","IV","Distribution - Rs 2 Per Unit Consisting Of Interest Rs 1.35 Per Unit/ Return Of Capital Re 0.36 /Exempt Dividend Re 0.29 Per Unit","102","31-Jul-2024","31-Jul-2024","-","-"
"DLF","DLF Limited","EQ","Dividend - Rs 5 Per Share","2","31-Jul-2024","31-Jul-2024","-","-"
"EIHOTEL","EIH Limited","EQ","Dividend - Rs 1.20 Per Share","2","31-Jul-2024","31-Jul-2024","-","-"
"GOCOLORS","Go Fashion (India) Limited","EQ","Annual General Meeting","10","31-Jul-2024","-","01-Aug-2024","07-Aug-2024"
"HOVS","HOV Services Limited","EQ","Annual General Meeting","10","31-Jul-2024","-","01-Aug-2024","03-Aug-2024"
"IGARASHI","Igarashi Motors India Limited","EQ","Annual General Meeting","10","31-Jul-2024","-","01-Aug-2024","09-Aug-2024"
"NIBL","NRB Industrial Bearings Limited","EQ","Annual General Meeting","2","31-Jul-2024","-","01-Aug-2024","07-Aug-2024"
"PAGEIND","Page Industries Limited","EQ","Annual General Meeting","10","31-Jul-2024","-","01-Aug-2024","01-Aug-2024"
"SRF","SRF Limited","EQ","Interim Dividend - Rs 3.60 Per Share","10","31-Jul-2024","31-Jul-2024","-","-"
"HEG","HEG Limited","EQ","Annual General Meeting/Dividend - Rs 22.50 Per Share","10","31-Jul-2024","-","01-Aug-2024","07-Aug-2024"
"SAKSOFT","Saksoft Limited","EQ","Annual General Meeting/Dividend - Re 0.40 Per Share","1","31-Jul-2024","-","01-Aug-2024","07-Aug-2024"
"STEELCAS","Steelcast Limited","EQ","Annual General Meeting/Dividend - Rs 3.15 Per Share","5","31-Jul-2024","-","01-Aug-2024","08-Aug-2024"
"SUNDARMFIN","Sundaram Finance Limited","EQ","Annual General Meeting/Dividend - Rs 16 Per Share","10","31-Jul-2024","-","01-Aug-2024","14-Aug-2024"
"BATAINDIA","Bata India Limited","EQ","Annual General Meeting/Dividend - Rs 12 Per Share","5","31-Jul-2024","-","01-Aug-2024","07-Aug-2024"
"AARTIPHARM","Aarti Pharmalabs Limited","EQ","Dividend - Re 1 Per Share","5","31-Jul-2024","31-Jul-2024","-","-"
"CENTUM","Centum Electronics Limited","EQ","Dividend - Rs 3 Per Share","10","31-Jul-2024","31-Jul-2024","-","-"
"CRISIL","CRISIL Limited","EQ","Interim Dividend - Rs 8 Per Share","1","31-Jul-2024","31-Jul-2024","-","-"
"KAMDHENU","Kamdhenu Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","10","31-Jul-2024","31-Jul-2024","-","-"
