"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"VEEDOL","Veedol Corporation Limited","EQ","Interim Dividend - Rs 10 Per Share","2","22-Feb-2023","22-Feb-2023","-","-"
"BALRAMCHIN","Balrampur Chini Mills Limited","EQ","Interim Dividend - Rs 2.50 Per Share","1","22-Feb-2023","22-Feb-2023","-","-"
"UNIDT","United Drilling Tools Limited","EQ","Interim Dividend - Re 0.60 Per Share","10","22-Feb-2023","22-Feb-2023","-","-"
"CROWN","Crown Lifters Limited","EQ","Extra Ordinary General Meeting","10","22-Feb-2023","-","23-Feb-2023","02-Mar-2023"
"DCMSRIND","DCM Shriram Industries Limited","EQ","Interim Dividend - Re 1 Per Share","2","22-Feb-2023","22-Feb-2023","-","-"
"GOLDIAM","Goldiam International Limited","EQ","Interim Dividend - Rs 2 Per Share","2","22-Feb-2023","22-Feb-2023","-","-"
"HERCULES","Hercules Hoists Limited","EQ","Interim Dividend - Re 0.50 Per Share","1","22-Feb-2023","22-Feb-2023","-","-"
"MSTCLTD","Mstc Limited","EQ","Interim Dividend - Rs 6.30 Per Share","10","22-Feb-2023","22-Feb-2023","-","-"
"IRB","IRB Infrastructure Developers Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","22-Feb-2023","22-Feb-2023","-","-"
"BOSCHLTD","Bosch Limited","EQ","Interim Dividend - Rs 200 Per Share","10","22-Feb-2023","22-Feb-2023","-","-"
"COCHINSHIP","Cochin Shipyard Limited","EQ","Interim Dividend - Rs 7 Per Share","5","22-Feb-2023","22-Feb-2023","-","-"
"IRCTC","Indian Railway Catering And Tourism Corporation Limited","EQ","Interim Dividend - Rs 3.50 Per Share","2","22-Feb-2023","22-Feb-2023","-","-"
"OIL","Oil India Limited","EQ","Interim Dividend - Rs 10 Per Share","10","22-Feb-2023","22-Feb-2023","-","-"
"TORNTPOWER","Torrent Power Limited","EQ","Interim Dividend - Rs 09 Per Share / Special Dividend - Rs 13 Per Share","10","22-Feb-2023","22-Feb-2023","-","-"
"TOTAL","Total Transport Systems Limited","EQ","Interim Dividend - Re 0.75  Per Share","10","22-Feb-2023","22-Feb-2023","-","-"
