"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"DBOL","Dhampur Bio Organics Limited","EQ","Dividend - Rs 2.50 Per Share","10","28-Jun-2024","28-Jun-2024","-","-"
"83GS2042","GOVERNMENT OF INDIA","GS","Interest Payment","100","28-Jun-2024","29-Jun-2024","-","-"
"MAWANASUG","Mawana Sugars Limited","EQ","Dividend - Rs 4 Per Share","10","28-Jun-2024","29-Jun-2024","-","-"
"BAJAJHLDNG","Bajaj Holdings & Investment Limited","EQ","Dividend - Rs 21 Per Share","10","28-Jun-2024","28-Jun-2024","-","-"
"AEROFLEX","Aeroflex Industries Limited","EQ","Annual General Meeting","2","28-Jun-2024","-","29-Jun-2024","05-Jul-2024"
"AEROFLEX","Aeroflex Industries Limited","EQ","Dividend - Re 0.25 Per Share","2","28-Jun-2024","28-Jun-2024","-","-"
"BANKBARODA","Bank of Baroda","EQ","Annual General Meeting/Dividend - Rs 7.60 Per Share","2","28-Jun-2024","-","29-Jun-2024","05-Jul-2024"
"INDUSINDBK","IndusInd Bank Limited","EQ","Dividend - Rs 16.50 Per Share","10","28-Jun-2024","28-Jun-2024","-","-"
"KPIL","Kalpataru Projects International Limited","EQ","Dividend - Rs 8 Per Share","2","28-Jun-2024","28-Jun-2024","-","-"
"MAHSCOOTER","Maharashtra Scooters Limited","EQ","Dividend - Rs 60 Per Share","10","28-Jun-2024","28-Jun-2024","-","-"
"NAM-INDIA","Nippon Life India Asset Management Limited","EQ","Dividend - Rs 11 Per Share","10","28-Jun-2024","28-Jun-2024","-","-"
"RECLTD","REC Limited","EQ","Dividend - Rs 5 Per Share","10","28-Jun-2024","28-Jun-2024","-","-"
"SWARAJENG","Swaraj Engines Limited","EQ","Dividend - Rs 95 Per Share","10","28-Jun-2024","-","29-Jun-2024","05-Jul-2024"
"SYNGENE","Syngene International Limited","EQ","Dividend - Rs 1.25 Per Share","10","28-Jun-2024","28-Jun-2024","-","-"
"VAIBHAVGBL","Vaibhav Global Limited","EQ","Annual General Meeting/Dividend - Rs 1.50 Per Share","2","28-Jun-2024","-","29-Jun-2024","29-Jun-2024"
"WELCORP","Welspun Corp Limited","EQ","Dividend - Rs 5 Per Share","5","28-Jun-2024","28-Jun-2024","-","-"
"AVONMORE","Avonmore Capital & Management Services Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 1/- Per Share","1","28-Jun-2024","28-Jun-2024","-","-"
"RPGLIFE","RPG Life Sciences Limited","EQ","Dividend - Rs 16 Per Share","8","28-Jun-2024","28-Jun-2024","-","-"
"GICHSGFIN","GIC Housing Finance Limited","EQ","Dividend - Rs 4.50 Per Share","10","28-Jun-2024","28-Jun-2024","-","-"
"GPIL","Godawari Power And Ispat limited","EQ","Buy Back","1","28-Jun-2024","28-Jun-2024","-","-"
"KSOLVES","Ksolves India Limited","EQ","Interim Dividend - Rs 8 Per Share","5","28-Jun-2024","28-Jun-2024","-","-"
