"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"MUTHOOTFIN","Muthoot Finance Limited","EQ","Interim Dividend - Rs 24 Per Share","10","31-May-2024","01-Jun-2024","-","-"
"IEX","Indian Energy Exchange Limited","EQ","Dividend - Rs 1.50 Per Share","1","31-May-2024","31-May-2024","-","-"
"TSFINV","TSF INVESTMENTS LIMITED","EQ","Interim Dividend - Rs 3.65 Per Share","5","31-May-2024","31-May-2024","-","-"
"817GS2044","GOVERNMENT OF INDIA","GS","Interest Payment","100","31-May-2024","31-May-2024","-","-"
"86GS2028","GOVERNMENT OF INDIA","GS","Interest Payment","100","31-May-2024","01-Jun-2024","-","-"
"ADVANIHOTR","Advani Hotels & Resorts (India) Limited","EQ","Interim Dividend - Re 0.80 Per Share","2","31-May-2024","01-Jun-2024","-","-"
"ALICON","Alicon Castalloy Limited","EQ","Interim Dividend - Rs 3 Per Share","5","31-May-2024","31-May-2024","-","-"
"CAPLIPOINT","Caplin Point Laboratories Limited","EQ","Interim Dividend - Rs 2.50 Per Share","2","31-May-2024","31-May-2024","-","-"
"INDUSINVIT","Indus Infra Trust","IV","Distribution - Rs 3 Per Unit Consisting Of Dividend Rs 2.50 Per Unit And Interest Re 0.50 Per Unit","100","31-May-2024","31-May-2024","-","-"
"ESSENTIA","Integra Essentia Limited","EQ","Rights 20:119 @ Premium Rs 2.25/-","1","31-May-2024","01-Jun-2024","-","-"
"JSWENERGY","JSW Energy Limited","EQ","Dividend - Rs 2 Per Share","10","31-May-2024","-","01-Jun-2024","07-Jun-2024"
"HAVELLS","Havells India Limited","EQ","Annual General Meeting/Dividend - Rs 6 Per Share","1","31-May-2024","-","03-Jun-2024","07-Jun-2024"
"DAVANGERE","Davangere Sugar Company Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","31-May-2024","31-May-2024","-","-"
"INFY","Infosys Limited","EQ","Annual General Meeting/Special Dividend - Rs 8 Per Share /Dividend - Rs 20 Per Share","5","31-May-2024","31-May-2024","-","-"
"GLAXO","GlaxoSmithKline Pharmaceuticals Limited","EQ","Dividend - Rs 32 Per Share","10","31-May-2024","31-May-2024","-","-"
"ANZEN","Anzen India Energy Yield Plus Trust","IV","Distribution - Rs 2.45 Consisting Of Rs 2.40 In The Form Of Interest/ Re 0.02 Principal Payment / Re 0.03 Other Income","100","31-May-2024","01-Jun-2024","-","-"
"PAGEIND","Page Industries Limited","EQ","Interim Dividend - Rs 120 Per Share","10","31-May-2024","31-May-2024","-","-"
