"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"PAGEIND","Page Industries Limited","EQ","Interim Dividend - Rs 60 Per Share","10","02-Jun-2023","02-Jun-2023","-","-"
"EDELWEISS","Edelweiss Financial Services Limited","EQ","Demerger","1","02-Jun-2023","02-Jun-2023","-","-"
"INFY","Infosys Limited","EQ","Annual General Meeting/Dividend - Rs 17.50 Per Share","5","02-Jun-2023","02-Jun-2023","-","-"
"CIEINDIA","CIE Automotive India Limited","EQ","Annual General Meeting/Dividend - Rs  2.50 Per Share","10","02-Jun-2023","-","03-Jun-2023","09-Jun-2023"
"HAVELLS","Havells India Limited","EQ","Annual General Meeting/Dividend - Rs 4.50 Per Share","1","02-Jun-2023","-","05-Jun-2023","09-Jun-2023"
"657GS2033","GOVERNMENT OF INDIA","GS","Interest Payment","100","02-Jun-2023","03-Jun-2023","-","-"
"ANZEN","Anzen India Energy Yield Plus Trust","IV","Distribution - Rs 2.42 Per Unit Comprising Of Interest - Rs 2.35 Per Unit / Principal Repayment - Re 0.04 Per Unit /Other Income Re 0.03 Per Unit","100","02-Jun-2023","02-Jun-2023","-","-"
"AXITA","Axita Cotton Limited","EQ","Buy Back","1","02-Jun-2023","02-Jun-2023","-","-"
"613GS2028","GOVERNMENT OF INDIA","GS","Interest Payment","100","02-Jun-2023","03-Jun-2023","-","-"
"JSWENERGY","JSW Energy Limited","EQ","Dividend - Rs 2 Per Share","10","02-Jun-2023","-","03-Jun-2023","09-Jun-2023"
"INDUSINDBK","IndusInd Bank Limited","EQ","Dividend - Rs 14 Per Share","10","02-Jun-2023","02-Jun-2023","-","-"
"NECCLTD","North Eastern Carrying Corporation Limited","EQ","Rights 9:10 @ Premium Rs 8/-","10","02-Jun-2023","02-Jun-2023","-","-"
"STEELCAS","Steelcast Limited","EQ","Special Interim Dividend - Rs 3.15 Per Share","1","02-Jun-2023","02-Jun-2023","-","-"
"897GS2030","GOVERNMENT OF INDIA","GS","Interest Payment","100","02-Jun-2023","03-Jun-2023","-","-"
