"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"617GS2023","GOVERNMENT OF INDIA","GS"," Interest Payment","100","10-Dec-2020","11-Dec-2020","-","-"
"WIPRO","Wipro Limited","EQ"," Buyback","2","10-Dec-2020","11-Dec-2020","-","-"
"PROSEED","Proseed India Limited","EQ"," Annual General Meeting","1","10-Dec-2020","-","13-Dec-2020","19-Dec-2020"
"883GS2041","GOVERNMENT OF INDIA","GS"," Interest Payment","100","10-Dec-2020","11-Dec-2020","-","-"
"GOENKA","Goenka Diamond and Jewels Limited","EQ"," Annual General Meeting","1","10-Dec-2020","-","14-Dec-2020","17-Dec-2020"
"CCAVENUE","AvenuesAI Limited","EQ"," Demerger","1","10-Dec-2020","11-Dec-2020","-","-"
"RUSHIL","Rushil Decor Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","1","10-Dec-2020","-","12-Dec-2020","18-Dec-2020"
"PARASPETRO","Paras Petrofils Limited","EQ"," Annual General Meeting","1","10-Dec-2020","-","12-Dec-2020","17-Dec-2020"
"ADVANIHOTR","Advani Hotels & Resorts (India) Limited","EQ"," Annual General Meeting","2","10-Dec-2020","-","12-Dec-2020","22-Dec-2020"
"GARFIBRES","Garware Technical Fibres Limited","EQ"," Buyback","10","10-Dec-2020","11-Dec-2020","-","-"
"DCMFINSERV","DCM Financial Services Limited","EQ"," Annual General Meeting","10","10-Dec-2020","-","12-Dec-2020","18-Dec-2020"
