"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"HERCULES","HERCULES INVESTMENTS LIMITED","EQ","Interim Dividend - Rs 0.75 Per Share","1","21-Feb-2022","22-Feb-2022","-","-"
"IRCON","Ircon International Limited","EQ","Interim Dividend - Rs 0.70 Per Share","2","21-Feb-2022","22-Feb-2022","-","-"
"KIRLOSENG","Kirloskar Oil Engines Limited","EQ","Interim Dividend - Rs 1.50 Per Share","2","21-Feb-2022","22-Feb-2022","-","-"
"CARBORUNIV","Carborundum Universal Limited","EQ","Interim Dividend - Rs 1.50 Per Share","1","21-Feb-2022","22-Feb-2022","-","-"
"COCHINSHIP","Cochin Shipyard Limited","EQ","Interim Dividend - Rs 7 Per Share","5","21-Feb-2022","22-Feb-2022","-","-"
"CUMMINSIND","Cummins India Limited","EQ","Interim Dividend - Rs 8 Per Share","2","21-Feb-2022","22-Feb-2022","-","-"
"HEROMOTOCO","Hero MotoCorp Limited","EQ","Interim Dividend - Rs 60 Per Share","2","21-Feb-2022","22-Feb-2022","-","-"
"SJVN","SJVN Limited","EQ","Interim Dividend - Rs 1.15 Per Share","10","21-Feb-2022","22-Feb-2022","-","-"
"COALINDIA","Coal India Limited","EQ","Interim Dividend - Rs 5 Per Share","10","21-Feb-2022","22-Feb-2022","-","-"
"HINDWAREAP","Hindware Home Innovation Limited","EQ","Interim Dividend - Rs 0.50 Per Share","2","21-Feb-2022","22-Feb-2022","-","-"
"METROPOLIS","Metropolis Healthcare Limited","EQ","Interim Dividend - Rs. 8 Per Share","2","21-Feb-2022","22-Feb-2022","-","-"
"MTARTECH","Mtar Technologies Limited","EQ","Interim Dividend - Rs 3 Per Share","10","21-Feb-2022","22-Feb-2022","-","-"
"ONGC","Oil & Natural Gas Corporation Limited","EQ","Interim Dividend - Rs 1.75 Per Share","5","21-Feb-2022","22-Feb-2022","-","-"
"SUNDRMFAST","Sundram Fasteners Limited","EQ","Interim Dividend - Rs 6.45 Per Share","1","21-Feb-2022","22-Feb-2022","-","-"
"VEEDOL","Veedol Corporation Limited","EQ","Interim Dividend - Rs 20 Per Share","2","21-Feb-2022","22-Feb-2022","-","-"
"JBMA","JBM Auto Limited","EQ","Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share","1","21-Feb-2022","22-Feb-2022","-","-"
"BALKRISIND","Balkrishna Industries Limited","EQ","Interim Dividend - Rs 4 Per Share/Special Dividend - Rs 12 Per Share","2","21-Feb-2022","22-Feb-2022","-","-"
"INDNIPPON","India Nippon Electricals Limited","EQ","Interim Dividend - Rs 6.25 Per Shar","5","21-Feb-2022","22-Feb-2022","-","-"
