"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"NDRAUTO","Ndr Auto Components Limited","EQ","Bonus 1:1","10","24-Jul-2023","24-Jul-2023","-","-"
"SHRIPISTON","Shriram Pistons & Rings Limited","EQ","Bonus 1:1","10","24-Jul-2023","24-Jul-2023","-","-"
"HGM","HandsOn Global Management (HGM) Limited","EQ","Annual General Meeting","10","24-Jul-2023","-","25-Jul-2023","28-Jul-2023"
"IFBAGRO","IFB Agro Industries Limited","EQ","Annual General Meeting","10","24-Jul-2023","-","25-Jul-2023","31-Jul-2023"
"IFBIND","IFB Industries Limited","EQ","Annual General Meeting","10","24-Jul-2023","-","25-Jul-2023","31-Jul-2023"
"CAMLINFINE","Camlin Fine Sciences Limited","EQ","Annual General Meeting","1","24-Jul-2023","-","25-Jul-2023","31-Jul-2023"
"DIVGIITTS","Divgi Torqtransfer Systems Limited","EQ","Annual General Meeting/Dividend - Rs  3.35 Per Share","5","24-Jul-2023","-","25-Jul-2023","31-Jul-2023"
"IIFL","IIFL Finance Limited","EQ","Annual General Meeting","2","24-Jul-2023","-","25-Jul-2023","31-Jul-2023"
"LMW","LMW Limited","EQ","Annual General Meeting/Dividend - Rs 98.50 Per Share","10","24-Jul-2023","-","25-Jul-2023","31-Jul-2023"
"MPSLTD","MPS Limited","EQ","Annual General Meeting/Dividend - Rs 20 Per Share","10","24-Jul-2023","-","25-Jul-2023","31-Jul-2023"
"NAVA","NAVA LIMITED","EQ","Annual General Meeting","1","24-Jul-2023","-","25-Jul-2023","04-Aug-2023"
"NAVA","NAVA LIMITED","EQ","Dividend - Rs 6 Per Share","1","24-Jul-2023","24-Jul-2023","-","-"
"NOCIL","NOCIL Limited","EQ","Annual General Meeting/Dividend - Rs 3 Per Share","10","24-Jul-2023","-","25-Jul-2023","31-Jul-2023"
"PALASHSECU","Palash Securities Limited","EQ","Annual General Meeting","10","24-Jul-2023","-","25-Jul-2023","31-Jul-2023"
"SIYSIL","Siyaram Silk Mills Limited","EQ","Annual General Meeting/Dividend - Rs 4 Per Share","2","24-Jul-2023","-","25-Jul-2023","28-Jul-2023"
"VCL","Vaxtex Cotfab Limited","EQ","Rights 1:2 @ Premium Re 1.50/-","1","24-Jul-2023","24-Jul-2023","-","-"
"MENONBE","Menon Bearings Limited","EQ","Interim Dividend - Rs  2.25 Per Share","1","24-Jul-2023","24-Jul-2023","-","-"
"PDSL","PDS Limited","EQ","Annual General Meeting/Dividend - Rs 2.60 Per Share","2","24-Jul-2023","-","25-Jul-2023","31-Jul-2023"
