"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"FISCHER","Fischer Medical Ventures Limited","EQ","Dividend - Re 0.05 Per Share","1","22-Sep-2026","22-Sep-2026","-","-"
"VIVIANA","Viviana Power Tech Limited","EQ","Dividend - Re 1 Per Sh","10","22-Sep-2026","22-Sep-2026","-","-"
"COMSYN","Commercial Syn Bags Limited","EQ","Dividend - Re 0.50 Per Share","10","22-Sep-2026","22-Sep-2026","-","-"
"AMBIKCO","Ambika Cotton Mills Limited","EQ","Dividend - Rs 37 Per Share","10","22-Sep-2026","22-Sep-2026","-","-"
"DECCANCE","Deccan Cements Limited","EQ","Dividend - Re 0.50 Per Share","5","22-Sep-2026","22-Sep-2026","-","-"
"3BBLACKBIO","3B Blackbio Dx Limited","EQ","Dividend - Rs 5 Per Share","10","22-Sep-2026","22-Sep-2026","-","-"
"ARIES","Aries Agro Limited","EQ","Dividend - Rs 1.50 Per Share/Special Dividend - Re 1 Per Share","10","22-Sep-2026","22-Sep-2026","-","-"
"ASHAPURMIN","Ashapura Minechem Limited","EQ","Dividend - Rs 2 Per Share","2","22-Sep-2026","22-Sep-2026","-","-"
"ASHIANA","Ashiana Housing Limited","EQ","Dividend - Rs 1.50 Per Share","2","22-Sep-2026","22-Sep-2026","-","-"
"AURIONPRO","Aurionpro Solutions Limited","EQ","Dividend - Rs 2 Per Sh","10","22-Sep-2026","22-Sep-2026","-","-"
"CSM","CSM Technologies Limited","EQ","Dividend - Re 0.50 Per Share","10","22-Sep-2026","22-Sep-2026","-","-"
"BEEKAY","Beekay Steel Industries Limited","EQ","Dividend - Re 1 Per Share","10","22-Sep-2026","22-Sep-2026","-","-"
"BEML","BEML Limited","EQ","Dividend - Rs 12.28 Per Share","5","22-Sep-2026","22-Sep-2026","-","-"
"BESTAGRO","Best Agrolife Limited","EQ","Dividend - Re 0.10 Per Share","1","22-Sep-2026","22-Sep-2026","-","-"
"AARTECH","Aartech Solonics Limited","EQ","Dividend - Re 0.125 Per Share","5","22-Sep-2026","22-Sep-2026","-","-"
"AARTISURF","Aarti Surfactants Limited","EQ","Dividend - Re 1 Per Share","10","22-Sep-2026","22-Sep-2026","-","-"
"HINDCOMPOS","Hindustan Composites Limited","EQ","Dividend - Rs 2 Per Share","5","22-Sep-2026","22-Sep-2026","-","-"
"LFIC","Lakshmi Finance & Industrial Corporation Limited","EQ","Dividend - Rs 2.50 Per Share","10","22-Sep-2026","22-Sep-2026","-","-"
"SMSPHARMA","SMS Pharmaceuticals Limited","EQ","Dividend - Re 0.40 Per Share","1","22-Sep-2026","22-Sep-2026","-","-"
"MALLCOM","Mallcom (India) Limited","EQ","Dividend - Rs 3 Per Share","10","22-Sep-2026","22-Sep-2026","-","-"
"QPOWER","Quality Power Electrical Equipments Limited","EQ","Dividend - Re 1 Per Share","10","22-Sep-2026","22-Sep-2026","-","-"
"RAJOOENG","Rajoo Engineers Limited","EQ","Dividend - Re 0.15 Per Share","1","22-Sep-2026","22-Sep-2026","-","-"
"REPCOHOME","Repco Home Finance Limited","EQ","Dividend - Rs 3 Per Share","10","22-Sep-2026","22-Sep-2026","-","-"
"TERASOFT","Tera Software Limited","EQ","Dividend - Rs 1.20 Per Share","10","22-Sep-2026","22-Sep-2026","-","-"
"RIR","RIR Power Electronics Limited","EQ","Dividend - Re 0.10 Per Share","2","22-Sep-2026","22-Sep-2026","-","-"
"IRCTC","Indian Railway Catering And Tourism Corporation Limited","EQ","Dividend - Re 0.50 Per Share","2","22-Sep-2026","22-Sep-2026","-","-"
"RUBFILA","Rubfila International Limited","EQ","Dividend - Rs 2 Per Share","5","22-Sep-2026","22-Sep-2026","-","-"
"RUCHIRA","Ruchira Papers Limited","EQ","Dividend - Rs 2.50 Per Share","10","22-Sep-2026","22-Sep-2026","-","-"
"TAALTECH","Taal Tech Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","22-Sep-2026","22-Sep-2026","-","-"
"JAMNAAUTO","Jamna Auto Industries Limited","EQ","Dividend - Rs 1.50 Per Share","1","22-Sep-2026","22-Sep-2026","-","-"
