"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"DBL","Dilip Buildcon Limited","EQ","Annual General Meeting/Dividend - Re 0.10 Per Share","10","11-Sep-2023","-","12-Sep-2023","18-Sep-2023"
"STERTOOLS","Sterling Tools Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","2","11-Sep-2023","-","12-Sep-2023","18-Sep-2023"
"MANORAMA","Manorama Industries Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","2","11-Sep-2023","-","12-Sep-2023","18-Sep-2023"
"ASAHIINDIA","Asahi India Glass Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","1","11-Sep-2023","-","12-Sep-2023","18-Sep-2023"
"CELEBRITY","Celebrity Fashions Limited","EQ","Annual General Meeting","10","11-Sep-2023","-","12-Sep-2023","18-Sep-2023"
"GARFIBRES","Garware Technical Fibres Limited","EQ","Annual General Meeting/Dividend - Rs 3.50 Per Share","10","11-Sep-2023","-","12-Sep-2023","18-Sep-2023"
"HISARMETAL","Hisar Metal Industries Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","10","11-Sep-2023","-","12-Sep-2023","22-Sep-2023"
"JHS","JHS Svendgaard Laboratories Limited","EQ","Demerger","10","11-Sep-2023","11-Sep-2023","-","-"
"INDOSTAR","IndoStar Capital Finance Limited","EQ","Annual General Meeting","10","11-Sep-2023","-","12-Sep-2023","18-Sep-2023"
"INDTERRAIN","Indian Terrain Fashions Limited","EQ","Annual General Meeting","2","11-Sep-2023","-","12-Sep-2023","18-Sep-2023"
"IRISDOREME","Iris Clothings Limited","EQ","Annual General Meeting","2","11-Sep-2023","-","12-Sep-2023","18-Sep-2023"
"LANDMARK","Landmark Cars Limited","EQ","Dividend - Rs 2.25 Per Share","5","11-Sep-2023","-","12-Sep-2023","18-Sep-2023"
"NITINSPIN","Nitin Spinners Limited","EQ","Annual General Meeting/Dividend - Rs 2.50 Per Share","10","11-Sep-2023","-","12-Sep-2023","18-Sep-2023"
"ADFFOODS","ADF Foods Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","11-Sep-2023","11-Sep-2023","-","-"
"POKARNA","Pokarna Limited","EQ","Annual General Meeting/Dividend - Re 0.60 Per Share","2","11-Sep-2023","-","12-Sep-2023","18-Sep-2023"
"PREMIERPOL","Premier Polyfilm Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","1","11-Sep-2023","-","12-Sep-2023","18-Sep-2023"
"SNOWMAN","Snowman Logistics Limited","EQ","Annual General Meeting","10","11-Sep-2023","-","12-Sep-2023","20-Sep-2023"
"GUJGASLTD","Gujarat Gas Limited","EQ","Dividend - Rs 6.65 Per Share","2","11-Sep-2023","11-Sep-2023","-","-"
