"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"PCBL","PCBL Chemical Limited","EQ","Interim Dividend - Rs 4.50 Per Share","1","04-Aug-2026","04-Aug-2026","-","-"
"BALKRISIND","Balkrishna Industries Limited","EQ","Interim Dividend - Rs 4 Per Share","2","04-Aug-2026","04-Aug-2026","-","-"
"CONCOR","Container Corporation of India Limited","EQ","Interim Dividend - Rs 1.60 Per Share","5","04-Aug-2026","04-Aug-2026","-","-"
"BOSCHLTD","Bosch Limited","EQ","Dividend - Rs 270 Per Share","10","04-Aug-2026","04-Aug-2026","-","-"
"EMBASSY","Embassy Office Parks REIT","RR","Distribution - Rs 6.31 Per Unit Consisting Of Re 0.37 Per Unit As Interest/ Re 0.80 Per Unit As Dividend/ Rs 5.14 Per Unit As Repayment Of Spv Level Debt","300","04-Aug-2026","04-Aug-2026","-","-"
"EVEREADY","Eveready Industries India Limited","EQ","Dividend - Rs 2.50 Per Share","5","04-Aug-2026","04-Aug-2026","-","-"
"TCPLPACK","TCPL Packaging Limited","EQ","Dividend - Rs 25 Per Share","10","04-Aug-2026","04-Aug-2026","-","-"
"GREENPLY","Greenply Industries Limited","EQ","Dividend - Re 0.50  Per Share","1","04-Aug-2026","04-Aug-2026","-","-"
"GROBTEA","The Grob Tea Company Limited","EQ","Dividend - Rs 2 Per Share","10","04-Aug-2026","04-Aug-2026","-","-"
"HIRECT","Hind Rectifiers Limited","EQ","Dividend - Rs 1.40 Per Share","2","04-Aug-2026","04-Aug-2026","-","-"
"ALEMBICLTD","Alembic Limited","EQ","Dividend - Rs 2.40 Per Share","2","04-Aug-2026","04-Aug-2026","-","-"
"ANDHRAPAP","ANDHRA PAPER LIMITED","EQ","Dividend - Re 0.50 Per Share","2","04-Aug-2026","04-Aug-2026","-","-"
"SONAMLTD","SONAM LIMITED","EQ","Interim Dividend - Re 0.30 Per Share","5","04-Aug-2026","04-Aug-2026","-","-"
"MAPMYINDIA","C.E. Info Systems Limited","EQ","Dividend - Rs 3.50 Per Share","2","04-Aug-2026","04-Aug-2026","-","-"
