"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"AARTIPHARM","Aarti Pharmalabs Limited","EQ","Dividend - Rs 2.50 Per Share","5","15-Sep-2025","15-Sep-2025","-","-"
"PHOENIXLTD","The Phoenix Mills Limited","EQ","Dividend - Rs 2.50 Per Share","2","15-Sep-2025","15-Sep-2025","-","-"
"ALICON","Alicon Castalloy Limited","EQ","Dividend - Rs 3 Per Share","5","15-Sep-2025","15-Sep-2025","-","-"
"CLSEL","Chaman Lal Setia Exports Limited","EQ","Dividend - Rs 2.50 Per Share","2","15-Sep-2025","15-Sep-2025","-","-"
"FOODSIN","Foods & Inns Limited","EQ","Dividend - Re 0.30 Per Share","1","15-Sep-2025","15-Sep-2025","-","-"
"INTERARCH","Interarch Building Solutions Limited","EQ","Dividend - Rs 12.50 Per Share","10","15-Sep-2025","15-Sep-2025","-","-"
"GLENMARK","Glenmark Pharmaceuticals Limited","EQ","Dividend - Rs 2.50 Per Share","1","15-Sep-2025","15-Sep-2025","-","-"
"DDEVPLSTIK","Ddev Plastiks Industries Limited","EQ","Dividend - Rs 1.75 Per Share","1","15-Sep-2025","15-Sep-2025","-","-"
"DOMS","DOMS Industries Limited","EQ","Dividend - Rs 3.15 Per Share","10","15-Sep-2025","15-Sep-2025","-","-"
"POLYPLEX","Polyplex Corporation Limited","EQ","Dividend - Rs 4.50 Per Share","10","15-Sep-2025","15-Sep-2025","-","-"
"POWERMECH","Power Mech Projects Limited","EQ","Dividend - Rs 1.25 Per Share","10","15-Sep-2025","15-Sep-2025","-","-"
"KNRCON","KNR Constructions Limited","EQ","Dividend - Re 0.25 Per Share","2","15-Sep-2025","15-Sep-2025","-","-"
"SOTL","Savita Oil Technologies Limited","EQ","Dividend - Rs 4 Per Share","2","15-Sep-2025","15-Sep-2025","-","-"
"LAMBODHARA","Lambodhara Textiles Limited","EQ","Dividend - Re 0.50 Per Share","5","15-Sep-2025","15-Sep-2025","-","-"
"LANDMARK","Landmark Cars Limited","EQ","Dividend - Re 0.50 Per Share","5","15-Sep-2025","15-Sep-2025","-","-"
"SUPERHOUSE","Superhouse Limited","EQ","Dividend - Rs 0.80 Per Share","10","15-Sep-2025","15-Sep-2025","-","-"
"LUXIND","Lux Industries Limited","EQ","Dividend - Rs 2 Per Share","2","15-Sep-2025","15-Sep-2025","-","-"
"TEXRAIL","Texmaco Rail & Engineering Limited","EQ","Dividend - Re 0.75 Per Share","1","15-Sep-2025","15-Sep-2025","-","-"
"IGL","Indraprastha Gas Limited","EQ","Dividend - Rs 1.50 Per Share","2","15-Sep-2025","15-Sep-2025","-","-"
