"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"STEELCITY","Steel City Securities Limited","EQ"," Interim Dividend - Rs 0.50 Per Share","10","12-Mar-2020","13-Mar-2020","-","-"
"CAPLIPOINT","Caplin Point Laboratories Limited","EQ"," Interim Dividend - Rs 2.10 Per Share","2","12-Mar-2020","13-Mar-2020","-","-"
"762GS2039","GOVERNMENT OF INDIA","GS"," Interest Payment","100","12-Mar-2020","13-Mar-2020","-","-"
"POLYCAB","Polycab India Limited","EQ"," Interim Dividend - Rs 7 Per Share","10","12-Mar-2020","14-Mar-2020","-","-"
"MANINFRA","Man Infraconstruction Limited","EQ"," Interim Dividend - Rs 0.55 Per Share","2","12-Mar-2020","13-Mar-2020","-","-"
"SIRCA","Sirca Paints India Limited","EQ"," Interim Dividend - Re 1.50 Per Sh","10","12-Mar-2020","13-Mar-2020","-","-"
"KPIL","Kalpataru Projects International Limited","EQ"," Interim Dividend - Rs 3.5 Per Share","2","12-Mar-2020","13-Mar-2020","-","-"
"SUDARSCHEM","Sudarshan Chemical Industries Limited","EQ"," Interim Dividend - Rs 5.8 Per Share Special Dividend - Rs 0.50 Per Share","2","12-Mar-2020","13-Mar-2020","-","-"
"VINATIORGA","Vinati Organics Limited","EQ"," Interim Dividend - Rs 5 Per Share","1","12-Mar-2020","13-Mar-2020","-","-"
"DECCANCE","Deccan Cements Limited","EQ"," Interim Dividend - Rs 4 Per Share","5","12-Mar-2020","13-Mar-2020","-","-"
"IMPAL","India Motor Parts and Accessories Limited","EQ"," Interim Dividend - Rs 10 Per Share","10","12-Mar-2020","13-Mar-2020","-","-"
"INDIAMART","Indiamart Intermesh Limited","EQ"," Interim Dividend - Rs 10 Per Share","10","12-Mar-2020","13-Mar-2020","-","-"
"CHAMBLFERT","Chambal Fertilizers & Chemicals Limited","EQ"," Interim Dividend - Rs 4 Per Share","10","12-Mar-2020","13-Mar-2020","-","-"
"RADIOCITY","Music Broadcast Limited","EQ"," Bonus 1:4","2","12-Mar-2020","13-Mar-2020","-","-"
"MOTHERSON","Samvardhana Motherson International Limited","EQ"," Interim Dividend - Rs 1.50 Per Share","1","12-Mar-2020","14-Mar-2020","-","-"
"MIDHANI","Mishra Dhatu Nigam Limited","EQ"," Interim Dividend - Re 1 Per Share","10","12-Mar-2020","14-Mar-2020","-","-"
"KIRLFER","Kirloskar Ferrous Industries Limited","EQ"," Interim Dividend - Rs 2 Per Share","5","12-Mar-2020","14-Mar-2020","-","-"
"MANAPPURAM","Manappuram Finance Limited","EQ"," Interim Dividend - Rs 0.55 Per Share","2","12-Mar-2020","13-Mar-2020","-","-"
"IDFCFIRSTB","IDFC First Bank Limited","HD"," Interest Payment","5000","12-Mar-2020","13-Mar-2020","-","-"
"KSL","Kalyani Steels Limited","EQ"," Interin Dividend - Rs 5 Per Sh","5","12-Mar-2020","13-Mar-2020","-","-"
