"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"VISHNU","Vishnu Chemicals Limited","EQ"," Annual General Meeting/Dividend - Rs 1 Per Share","2","01-Jul-2021","02-Jul-2021","-","-"
"PFC","Power Finance Corporation Limited","EQ"," Dividend - Rs 2 Per Share","10","01-Jul-2021","02-Jul-2021","-","-"
"PTL","PTL Enterprises Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","1","01-Jul-2021","-","05-Jul-2021","15-Jul-2021"
"FEDERALBNK","The Federal Bank  Limited","EQ"," Annual General Meeting/Dividend - Rs 0.70 Per Share","2","01-Jul-2021","-","03-Jul-2021","09-Jul-2021"
"APCOTEXIND","Apcotex Industries Limited","EQ"," Annual General Meeting/Dividend - Rs 2  Per Share","2","01-Jul-2021","-","03-Jul-2021","08-Jul-2021"
"UBL","United Breweries Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","1","01-Jul-2021","-","03-Jul-2021","09-Jul-2021"
"TTKPRESTIG","TTK Prestige Limited","EQ"," Annual General Meeting/Dividend - Rs 30 Per Share","1","01-Jul-2021","-","03-Jul-2021","03-Jul-2021"
"SUBEXLTD","Subex Limited","EQ"," Annual General Meeting/Dividend - Rs 0.25  Per Share","5","01-Jul-2021","02-Jul-2021","-","-"
"LTM","LTM Limited","EQ"," Dividend - Rs 25 Per Share","1","01-Jul-2021","02-Jul-2021","-","-"
"DVL","Dhunseri Ventures Limited","EQ"," Annual General Meeting/Dividend - Rs 5 Per Share","10","01-Jul-2021","-","03-Jul-2021","05-Jul-2021"
"MINDACORP","Minda Corporation Limited","EQ"," Dividend - Rs 0.35 Per Share","2","01-Jul-2021","-","05-Jul-2021","09-Jul-2021"
"MMFL","MM Forgings Limited","EQ"," Nterim Dividend - Rs 5 Per Share","10","01-Jul-2021","02-Jul-2021","-","-"
"MARKSANS","Marksans Pharma Limited","EQ"," Extra-Ordinary General Meeting","1","01-Jul-2021","02-Jul-2021","-","-"
"ADANIENT","Adani Enterprises Limited","EQ"," Dividend - Re 1 Per Share","1","01-Jul-2021","02-Jul-2021","-","-"
"PETRONET","Petronet LNG Limited","EQ"," Dividend - Rs 3.50 Per Share","10","01-Jul-2021","02-Jul-2021","-","-"
"SWARAJENG","Swaraj Engines Limited","EQ"," Dividend - Rs 50 Per Share/Special Dividend - Rs 19 Per Share","10","01-Jul-2021","-","03-Jul-2021","09-Jul-2021"
