"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"PNBGILTS","PNB Gilts Limited","EQ"," Interim Dividend - Rs 3 Per Share","10","18-Nov-2020","19-Nov-2020","-","-"
"CARERATING","CARE Ratings Limited","EQ"," Interim Dividend - Rs 8 Per Share","10","18-Nov-2020","19-Nov-2020","-","-"
"716GS2023","GOVERNMENT OF INDIA","GS"," Interest Payment","100","18-Nov-2020","19-Nov-2020","-","-"
"PGHL","Procter & Gamble Health Limited","EQ"," Annual General Meeting/Dividend - Rs 42 Per Share Special Dividend - Rs 188 Per Share","10","18-Nov-2020","-","20-Nov-2020","26-Nov-2020"
"CONCOR","Container Corporation of India Limited","EQ"," Interim Dividend - Rs 3 Per Share","5","18-Nov-2020","19-Nov-2020","-","-"
"SONATSOFTW","Sonata Software Limited","EQ"," Interim Dividend - Rs  4 Per Share","1","18-Nov-2020","19-Nov-2020","-","-"
"CCCL","Consolidated Construction Consortium Limited","EQ"," Annual General Meeting","2","18-Nov-2020","-","20-Nov-2020","26-Nov-2020"
"LALPATHLAB","Dr. Lal Path Labs Ltd.","EQ"," Interim Dividend - Rs  6 Per Share","10","18-Nov-2020","19-Nov-2020","-","-"
"MRF","MRF Limited","EQ"," Interim Dividend - Rs 3 Per Share","10","18-Nov-2020","19-Nov-2020","-","-"
"KSCL","Kaveri Seed Company Limited","EQ"," Interim Dividend - Rs 4 Per Share","2","18-Nov-2020","19-Nov-2020","-","-"
"MANAPPURAM","Manappuram Finance Limited","EQ"," Interim Dividend - Rs 0.60 Per Share","2","18-Nov-2020","19-Nov-2020","-","-"
"PGIL","Pearl Global Industries Limited","EQ"," Annual General Meeting","5","18-Nov-2020","-","20-Nov-2020","26-Nov-2020"
"SAKSOFT","Saksoft Limited","EQ"," Interim Dividend - Rs 2.50 Per Share","1","18-Nov-2020","19-Nov-2020","-","-"
