"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ALKYLAMINE","Alkyl Amines Chemicals Limited","EQ","Annual General Meeting/Dividend - Rs 10 Per Share","2","25-Jun-2024","-","26-Jun-2024","02-Jul-2024"
"CERA","Cera Sanitaryware Limited","EQ","Annual General Meeting/Dividend - Rs 60 Per Share","5","25-Jun-2024","-","26-Jun-2024","03-Jul-2024"
"IOB","Indian Overseas Bank","EQ","Annual General Meeting","10","25-Jun-2024","-","26-Jun-2024","02-Jul-2024"
"DODLA","Dodla Dairy Limited","EQ","Annual General Meeting","10","25-Jun-2024","-","26-Jun-2024","04-Jul-2024"
"SHEKHAWATI","Shekhawati Industries Limited","EQ","Annual General Meeting","10","25-Jun-2024","-","26-Jun-2024","02-Jul-2024"
"TATAELXSI","Tata Elxsi Limited","EQ","Annual General Meeting/Dividend - Rs 70 Per Share","10","25-Jun-2024","-","26-Jun-2024","10-Jul-2024"
"VOLTAS","Voltas Limited","EQ","Annual General Meeting/Dividend - Rs 5.50 Per Share","1","25-Jun-2024","-","26-Jun-2024","10-Jul-2024"
"679GS2029","GOVERNMENT OF INDIA","GS","Interest Payment","100","25-Jun-2024","25-Jun-2024","-","-"
"SEPC","SEPC Limited","EQ","Rights 6:55 @ Premium Rs 3","10","25-Jun-2024","25-Jun-2024","-","-"
"JSWHL","JSW Holdings Limited","EQ","Annual General Meeting","10","25-Jun-2024","-","26-Jun-2024","28-Jun-2024"
