"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ORBTEXP","Orbit Exports Limited","EQ","Buy Back","10","18-Nov-2022","18-Nov-2022","-","-"
"PPAP","PPAP Automotive Limited","EQ","Interim Dividend - Re 1 Per Share","10","18-Nov-2022","18-Nov-2022","-","-"
"VENUSPIPES","Venus Pipes & Tubes Limited","EQ","Interim Dividend - Re 0.50 Per Share","10","18-Nov-2022","21-Nov-2022","-","-"
"ASTRAL","Astral Limited","EQ","Interim Dividend - Rs 1.25 Per Share","1","18-Nov-2022","21-Nov-2022","-","-"
"ESABINDIA","Esab India Limited","EQ","Interim Dividend - Rs 30 Per Share","10","18-Nov-2022","21-Nov-2022","-","-"
"MAANALU","Maan Aluminium Limited","EQ","Interim Dividend - Re 1 Per Share","5","18-Nov-2022","18-Nov-2022","-","-"
"SUNTV","Sun TV Network Limited","EQ","Interim Dividend - Rs 3.75 Per Share","5","18-Nov-2022","21-Nov-2022","-","-"
"LAOPALA","La Opala RG Limited","EQ","Interim Dividend - Rs 2 Per Share","2","18-Nov-2022","21-Nov-2022","-","-"
"MSTCLTD","Mstc Limited","EQ","Interim Dividend - Rs 5.50 Per Share","10","18-Nov-2022","21-Nov-2022","-","-"
"NAUKRI","Info Edge (India) Limited","EQ","Interim Dividend - Rs 10 Per Share","2","18-Nov-2022","21-Nov-2022","-","-"
"EMAMILTD","Emami Limited","EQ","Interim Dividend - Rs 4 Per Share","1","18-Nov-2022","21-Nov-2022","-","-"
"GPPL","Gujarat Pipavav Port Limited","EQ","Interim Dividend - Rs 2.70 Per Share","10","18-Nov-2022","21-Nov-2022","-","-"
"MINDSPACE","Mindspace Business Parks REIT","RR","Distribution Rs 4.75 Per Unit Comprising Of Dividend - Rs 4.37 Per Unit/Interest Amount - Re 0.36 Per Unit/Other Income- Re 0.02 Per Unit","275","18-Nov-2022","21-Nov-2022","-","-"
"HAL","Hindustan Aeronautics Limited","EQ","Interim Dividend - Rs 20 Per Share","5","18-Nov-2022","21-Nov-2022","-","-"
