"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"POLYPLEX","Polyplex Corporation Limited","EQ"," Interim Dividend - Rs 15 Per Share","10","19-Nov-2020","20-Nov-2020","-","-"
"LOTUSEYE","Lotus Eye Hospital and Institute Limited","EQ"," Annual General Meeting","10","19-Nov-2020","-","23-Nov-2020","28-Nov-2020"
"PTC","PTC India Limited","EQ"," Interim Dividend - Rs 2 Per Share","10","19-Nov-2020","20-Nov-2020","-","-"
"SHK","S H Kelkar and Company Limited","EQ"," Interim Dividend - Re 1  Per Share","10","19-Nov-2020","20-Nov-2020","-","-"
"SHOPERSTOP","Shoppers Stop Limited","EQ"," Rights 17:70 @ Premium Rs 135/-","5","19-Nov-2020","20-Nov-2020","-","-"
"TTKPRESTIG","TTK Prestige Limited","EQ"," Interim Dividend - Rs 20  Per Share","1","19-Nov-2020","20-Nov-2020","-","-"
"VIDHIING","Vidhi Specialty Food Ingredients Limited","EQ"," Interim Dividend - Rs 0.20 Per Share","1","19-Nov-2020","21-Nov-2020","-","-"
"AMRUTANJAN","Amrutanjan Health Care Limited","EQ"," Interim Dividend - Rs 0.80 Per Share","1","19-Nov-2020","20-Nov-2020","-","-"
"CAMS","Computer Age Management Services Limited","EQ"," Interim Dividend - Rs 6.75  Per Share","2","19-Nov-2020","20-Nov-2020","-","-"
"AARTIIND","Aarti Industries Limited","EQ"," Interim Dividend - Rs 1.50 Per Share","5","19-Nov-2020","20-Nov-2020","-","-"
"COALINDIA","Coal India Limited","EQ"," Interim Dividend - Rs 7.50 Per Share","10","19-Nov-2020","20-Nov-2020","-","-"
"ASAHISONG","Asahi Songwon Colors Limited","EQ"," Buyback","10","19-Nov-2020","20-Nov-2020","-","-"
"CUPID","Cupid Limited","EQ"," Interim Dividend - Re 1 Per Share","1","19-Nov-2020","20-Nov-2020","-","-"
"UTIAMC","UTI Asset Management Company Limited","EQ"," Dividend - Rs 7  Per Share","10","19-Nov-2020","-","21-Nov-2020","27-Nov-2020"
"HEADSUP","Heads UP Ventures Limited","EQ"," Annual General Meeting","10","19-Nov-2020","-","22-Nov-2020","28-Nov-2020"
"GOLDIAM","Goldiam International Limited","EQ"," Interim Dividend - Rs  3 Per Share","2","19-Nov-2020","21-Nov-2020","-","-"
"AUSOMENT","Ausom Enterprise Limited","EQ"," Interim Dividend - Rs 0.50 Per Share","10","19-Nov-2020","21-Nov-2020","-","-"
"SANGAMIND","Sangam (India) Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","19-Nov-2020","-","21-Nov-2020","28-Nov-2020"
"MAANALU","Maan Aluminium Limited","EQ"," Interim Dividend - Re 1 Per Share","5","19-Nov-2020","20-Nov-2020","-","-"
"PAGEIND","Page Industries Limited","EQ"," Interim Dividend - Rs 100  Per Share","10","19-Nov-2020","21-Nov-2020","-","-"
"INSECTICID","Insecticides (India) Limited","EQ"," Interim Dividend - Rs 2  Per Share","10","19-Nov-2020","20-Nov-2020","-","-"
"HGS","Hinduja Global Solutions Limited","EQ"," Interim Dividend - Rs 6 Per Share","10","19-Nov-2020","20-Nov-2020","-","-"
"NCLIND","NCL Industries Limited","EQ"," Interim Dividend - Rs 1.50 Per Share","10","19-Nov-2020","20-Nov-2020","-","-"
"SOLARA","Solara Active Pharma Sciences Limited","EQ"," Interim Dividend - Rs  4 Per Share","10","19-Nov-2020","20-Nov-2020","-","-"
