"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"TGBHOTELS","TGB Banquets And Hotels Limited","EQ"," Annual General Meeting","10","16-Dec-2020","-","18-Dec-2020","24-Dec-2020"
"DYNPRO","Dynemic Products Limited","EQ"," Annual General Meeting","10","16-Dec-2020","17-Dec-2020","-","-"
"RESPONIND","Responsive Industries Limited","EQ"," Annual General Meeting/Dividend - Rs 0.07 Per Share","1","16-Dec-2020","-","18-Dec-2020","24-Dec-2020"
"SPICEJET","SPICEJET LTD","EQ"," Annual General Meeting","10","16-Dec-2020","-","18-Dec-2020","24-Dec-2020"
"SANDESH","The Sandesh Limited","EQ"," Annual General Meeting","10","16-Dec-2020","-","18-Dec-2020","30-Dec-2020"
"JPINFRATEC","Jaypee Infratech Limited","EQ"," Annual General Meeting","10","16-Dec-2020","-","18-Dec-2020","24-Dec-2020"
"GBGLOBAL","GB Global Limited","EQ"," Annual General Meeting","10","16-Dec-2020","-","18-Dec-2020","24-Dec-2020"
"HCC","Hindustan Construction Company Limited","EQ"," Annual General Meeting","1","16-Dec-2020","-","18-Dec-2020","24-Dec-2020"
"JAYNECOIND","Jayaswal Neco Industries Limited","EQ"," Annual General Meeting","10","16-Dec-2020","-","18-Dec-2020","24-Dec-2020"
"KWALITY","kwality limited","EQ"," Annual General Meeting","1","16-Dec-2020","-","18-Dec-2020","24-Dec-2020"
"INVENTURE","Inventure Growth & Securities Limited","EQ"," Annual General Meeting","1","16-Dec-2020","-","18-Dec-2020","26-Dec-2020"
"VISHAL","Vishal Fabrics Limited","EQ"," Bonus 1:2","5","16-Dec-2020","17-Dec-2020","-","-"
"MTEDUCARE","MT Educare Limited","EQ"," Annual General Meeting","10","16-Dec-2020","-","18-Dec-2020","24-Dec-2020"
"HUBTOWN","Hubtown Limited","EQ"," Annual General Meeting","10","16-Dec-2020","-","18-Dec-2020","24-Dec-2020"
