"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"WEBELSOLAR","Websol Energy System Limited","EQ","Dividend - Re 0.25 Per Share","1","15-Sep-2026","15-Sep-2026","-","-"
"FILATEX","Filatex India Limited","EQ","Dividend - Re 0.30 Per Share","1","15-Sep-2026","15-Sep-2026","-","-"
"KANCHI","Kanchi Karpooram Limited","EQ","Dividend - Re 1 Per Share","10","15-Sep-2026","15-Sep-2026","-","-"
"POCL","Pondy Oxides & Chemicals Limited","EQ","Dividend - Rs 2 Per Share","2","15-Sep-2026","15-Sep-2026","-","-"
"KNRCON","KNR Constructions Limited","EQ","Dividend - Re 0.25 Per Share","2","15-Sep-2026","15-Sep-2026","-","-"
"ITDC","India Tourism Development Corporation Limited","EQ","Dividend - Rs 2.95 Per Share","10","15-Sep-2026","15-Sep-2026","-","-"
"ITL","ITL Industries Limited","EQ","Dividend - Rs 1.25 Per Share","10","15-Sep-2026","15-Sep-2026","-","-"
"IVC","IL&FS Investment Managers Limited","EQ","Dividend - Re 0.70 Per Share","2","15-Sep-2026","15-Sep-2026","-","-"
"IWP","The Indian Wood Products Company Limited","EQ","Dividend - Re 0.20 Per Share","2","15-Sep-2026","15-Sep-2026","-","-"
"KTKBANK","The Karnataka Bank Limited","EQ","Dividend - Rs 5 Per Share","10","15-Sep-2026","15-Sep-2026","-","-"
"JKIL","J.Kumar Infraprojects Limited","EQ","Dividend - Rs 4 Per Share","5","15-Sep-2026","15-Sep-2026","-","-"
"SOLEX","Solex Energy Limited","EQ","Dividend - Re 0.55 Per Share","10","15-Sep-2026","15-Sep-2026","-","-"
"MANAKALUCO","Manaksia Aluminium Company Limited","EQ","Dividend - Re 0.05 Per Share","1","15-Sep-2026","15-Sep-2026","-","-"
"SUPERHOUSE","Superhouse Limited","EQ","Dividend - Re 0.80 Per Share","10","15-Sep-2026","15-Sep-2026","-","-"
"SUPTANERY","Super Tannery Limited","EQ","Dividend - Re 0.05 Per Share","1","15-Sep-2026","15-Sep-2026","-","-"
"SURAKSHA","Suraksha Diagnostic Limited","EQ","Dividend - Re 0.50 Per Share","2","15-Sep-2026","15-Sep-2026","-","-"
"HEXAGON","Hexagon Nutrition Limited","EQ","Dividend - Re 0.30 Per Share","1","15-Sep-2026","15-Sep-2026","-","-"
"SYSTMTXC","Systematix Corporate Services Limited","EQ","Dividend - Re 0.10 Per Share","1","15-Sep-2026","15-Sep-2026","-","-"
"HITECHGEAR","The Hi-Tech Gears Limited","EQ","Dividend - Rs 4 Per Share","10","15-Sep-2026","15-Sep-2026","-","-"
"HPAL","HP Adhesives Limited","EQ","Dividend - Re 0.40 Per Share","2","15-Sep-2026","15-Sep-2026","-","-"
"TI","Tilaknagar Industries Limited","EQ","Dividend - Re 1 Per Share","10","15-Sep-2026","15-Sep-2026","-","-"
"TIMETECHNO","Time Technoplast Limited","EQ","Dividend - Rs 1.50 Per Share","1","15-Sep-2026","15-Sep-2026","-","-"
"NDLVENTURE","NDL Ventures Limited","EQ","Dividend - Re 0.50 Per Share","10","15-Sep-2026","15-Sep-2026","-","-"
"ARROWGREEN","Arrow Greentech Limited","EQ","Dividend - Rs 5 Per Share","10","15-Sep-2026","15-Sep-2026","-","-"
"FRONTSP","Frontier Springs Limited","EQ","Dividend - Rs 0.70 Per Share","10","15-Sep-2026","15-Sep-2026","-","-"
"BLUEDART","Blue Dart Express Limited","EQ","Dividend - Rs 25 Per Share","10","15-Sep-2026","15-Sep-2026","-","-"
"CARYSIL","CARYSIL LIMITED","EQ","Dividend - Rs 3 Per Share","2","15-Sep-2026","15-Sep-2026","-","-"
"CENTEXT","Century Extrusions Limited","EQ","Rights 3:8 @ Premium Rs 14/-","1","15-Sep-2026","15-Sep-2026","-","-"
"BELRISE","Belrise Industries Limited","EQ","Dividend - Re 0.55 Per Share","5","15-Sep-2026","15-Sep-2026","-","-"
"DBL","Dilip Buildcon Limited","EQ","Dividend - Re 1 Per Share","10","15-Sep-2026","15-Sep-2026","-","-"
"AARTIPHARM","Aarti Pharmalabs Limited","EQ","Dividend - Rs 2 Per Share","5","15-Sep-2026","15-Sep-2026","-","-"
"AGI","AGI Greenpac Limited","EQ","Dividend - Rs 7 Per Share","2","15-Sep-2026","15-Sep-2026","-","-"
"AKSHARCHEM","AksharChem India Limited","EQ","Dividend - Re 0.50 Per Share","10","15-Sep-2026","15-Sep-2026","-","-"
"TPLPLASTEH","TPL Plastech Limited","EQ","Dividend - Rs 1.30 Per Share","2","15-Sep-2026","15-Sep-2026","-","-"
