"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"VIVIMEDLAB","Vivimed Labs Limited","EQ","Annual General Meeting","2","07-Nov-2023","-","08-Nov-2023","13-Nov-2023"
"SUPREMEIND","Supreme Industries Limited","EQ","Interim Dividend - Rs 8 Per Share","2","07-Nov-2023","07-Nov-2023","-","-"
"TCI","Transport Corporation of India Limited","EQ","Interim Dividend - Rs 2.50 Per Share","2","07-Nov-2023","07-Nov-2023","-","-"
"VAIBHAVGBL","Vaibhav Global Limited","EQ","Interim Dividend - Rs 1.50 Per Share","2","07-Nov-2023","07-Nov-2023","-","-"
"VENUSPIPES","Venus Pipes & Tubes Limited","EQ","Interim Dividend - Re 0.50 Per Share","10","07-Nov-2023","07-Nov-2023","-","-"
"OCCL","Oriental Carbon & Chemicals Limited","EQ","Interim Dividend - Rs 7 Per Share","10","07-Nov-2023","07-Nov-2023","-","-"
"DBCORP","D.B.Corp Limited","EQ","Interim Dividend - Rs 2 Per Share","10","07-Nov-2023","07-Nov-2023","-","-"
"SIYSIL","Siyaram Silk Mills Limited","EQ","Interim Dividend - Rs 4 Per Share","2","07-Nov-2023","07-Nov-2023","-","-"
"SONATSOFTW","Sonata Software Limited","EQ","Interim Dividend - Rs 7 Per Share","1","07-Nov-2023","07-Nov-2023","-","-"
"MARICO","Marico Limited","EQ","Interim Dividend - Rs 3 Per Share","1","07-Nov-2023","07-Nov-2023","-","-"
