"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"NOCIL","NOCIL Limited","EQ"," Annual General Meeting","10","19-Aug-2020","-","21-Aug-2020","28-Aug-2020"
"UPL","UPL Limited","EQ"," Dividend - Rs 6 Per Sh","2","19-Aug-2020","-","21-Aug-2020","31-Aug-2020"
"EVERESTIND","Everest Industries Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Sh","10","19-Aug-2020","20-Aug-2020","-","-"
"GMMPFAUDLR","GMM Pfaudler Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","2","19-Aug-2020","-","21-Aug-2020","27-Aug-2020"
"ORIENTPPR","Orient Paper & Industries Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","1","19-Aug-2020","-","21-Aug-2020","27-Aug-2020"
"SAGARDEEP","Sagardeep Alloys Limited","EQ"," Annual General Meeting","10","19-Aug-2020","-","21-Aug-2020","27-Aug-2020"
"EXPLEOSOL","Expleo Solutions Limited","EQ"," Annual General Meeting","10","19-Aug-2020","-","21-Aug-2020","27-Aug-2020"
"NELCAST","Nelcast Limited","EQ"," Annual General Meeting","2","19-Aug-2020","-","21-Aug-2020","27-Aug-2020"
"GTPL","GTPL Hathway Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","10","19-Aug-2020","-","21-Aug-2020","28-Aug-2020"
"KIRLOSIND","Kirloskar Industries Limited","EQ"," Annual General Meeting","10","19-Aug-2020","-","21-Aug-2020","27-Aug-2020"
"RATNAMANI","Ratnamani Metals & Tubes Limited","EQ"," Annual General Meeting","2","19-Aug-2020","-","21-Aug-2020","27-Aug-2020"
"HERITGFOOD","Heritage Foods Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","5","19-Aug-2020","-","21-Aug-2020","28-Aug-2020"
"3PLAND","3P Land Holdings Limited","EQ"," Annual General Meeting","2","19-Aug-2020","-","21-Aug-2020","31-Aug-2020"
"SUNPHARMA","Sun Pharmaceutical Industries Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","1","19-Aug-2020","-","21-Aug-2020","27-Aug-2020"
"LUMAXTECH","Lumax Auto Technologies Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","2","19-Aug-2020","-","21-Aug-2020","28-Aug-2020"
"RITES","RITES Limited","EQ"," Annual General Meeting/Dividend - Rs 6 Per Share","10","19-Aug-2020","-","21-Aug-2020","28-Aug-2020"
"3MINDIA","3M India Limited","EQ"," Annual General Meeting","10","19-Aug-2020","-","21-Aug-2020","26-Aug-2020"
