"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"BBTC","Bombay Burmah Trading Corporation Limited","EQ","Interim Dividend - Rs 13 Per Share","2","21-Feb-2025","21-Feb-2025","-","-"
"CANTABIL","Cantabil Retail India Limited","EQ","Interim Dividend - Re 0.50 Per Share","2","21-Feb-2025","21-Feb-2025","-","-"
"CAREERP","Career Point Limited","EQ","Interim Dividend - Re 1 Per Share","10","21-Feb-2025","21-Feb-2025","-","-"
"FSL","Firstsource Solutions Limited","EQ","Interim Dividend - Rs 4 Per Share","10","21-Feb-2025","21-Feb-2025","-","-"
"INDNIPPON","India Nippon Electricals Limited","EQ","Interim Dividend - Rs 12.50 Per Share","5","21-Feb-2025","21-Feb-2025","-","-"
"UNITEDTEA","The United Nilgiri Tea Estates Company Limited","EQ","Interim Dividend - Re 1 Per Share","10","21-Feb-2025","21-Feb-2025","-","-"
"MANAPPURAM","Manappuram Finance Limited","EQ","Interim Dividend - Re 1 Per Share","2","21-Feb-2025","21-Feb-2025","-","-"
"MODISONLTD","MODISON LIMITED","EQ","Interim Dividend - Rs 1.50 Per Share","1","21-Feb-2025","21-Feb-2025","-","-"
"PGHL","Procter & Gamble Health Limited","EQ","Interim Dividend - Rs 80 Per Share","10","21-Feb-2025","21-Feb-2025","-","-"
"SANDESH","The Sandesh Limited","EQ","Interim Dividend - Rs 2.5 Per Share","10","21-Feb-2025","21-Feb-2025","-","-"
"SJVN","SJVN Limited","EQ","Interim Dividend - Rs 1.15 Per Share","10","21-Feb-2025","21-Feb-2025","-","-"
"KIRLOSENG","Kirloskar Oil Engines Limited","EQ","Interim Dividend - Rs 2.5 Per Share","2","21-Feb-2025","21-Feb-2025","-","-"
