"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"VINCOFE","Vintage Coffee And Beverages Limited","EQ","Dividend - Re 0.15 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"ICEMAKE","Ice Make Refrigeration Limited","EQ","Dividend - Rs 2.25 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"THEMISMED","Themis Medicare Limited","EQ","Dividend - Re 0.50 Per Share","1","23-Sep-2026","23-Sep-2026","-","-"
"XTGLOBAL","Xtglobal Infotech Limited","EQ","Interim Dividend - Re 0.05 Per Share","1","23-Sep-2026","23-Sep-2026","-","-"
"TITAGARH","TITAGARH RAIL SYSTEMS LIMITED","EQ","Dividend - Re 1 Per Share","2","23-Sep-2026","23-Sep-2026","-","-"
"APOLLO","Apollo Micro Systems Limited","EQ","Dividend - Re 0.25 Per Share","1","23-Sep-2026","23-Sep-2026","-","-"
"ASAHISONG","Asahi Songwon Colors Limited","EQ","Dividend - Rs 1.50 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"DEVIT","Dev Information Technology Limited","EQ","Dividend - Re 0.10 Per Share","2","23-Sep-2026","23-Sep-2026","-","-"
"DHABRIYA","Dhabriya Polywood Limited","EQ","Dividend - Re 0.70 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"AAATECH","Aaa Technologies Limited","EQ","Dividend - Re 1 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"CFEL","Confidence Futuristic Energetech Limited","EQ","Dividend - Re 0.25 Per Share","5","23-Sep-2026","23-Sep-2026","-","-"
"CNL","Creative Newtech Limited","EQ","Dividend - Re 0.50 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"AGIIL","Agi Infra Limited","EQ","Dividend - Re 0.20 Per Share","1","23-Sep-2026","23-Sep-2026","-","-"
"CONFIPET","Confidence Petroleum India Limited","EQ","Dividend - Re 0.10 Per Share","1","23-Sep-2026","23-Sep-2026","-","-"
"PNCINFRA","PNC Infratech Limited","EQ","Dividend - Re 0.60 Per Share","2","23-Sep-2026","23-Sep-2026","-","-"
"PREMEXPLN","Premier Explosives Limited","EQ","Dividend - Re 0.50 Per Share","2","23-Sep-2026","23-Sep-2026","-","-"
"SIGIND","Signet Industries Limited","EQ","Dividend - Re 0.50 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"QMSMEDI","QMS Medical Allied Services Limited","EQ","Dividend - Re 0.50 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"SKYWAYS","Skyways Air Services Limited","EQ","Dividend - Re 0.65 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"SRIKPRIND","Sri KPR Industries Limited","EQ","Dividend - Re 1 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"MIDHANI","Mishra Dhatu Nigam Limited","EQ","Dividend - Rs 1.25 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"SSWL","Steel Strips Wheels Limited","EQ","Dividend - Rs 1.50 Per Share","1","23-Sep-2026","23-Sep-2026","-","-"
"REMSONSIND","Remsons Industries Limited","EQ","Dividend - Re 0.10 Per Share","2","23-Sep-2026","23-Sep-2026","-","-"
"RMDRIP","R M Drip and Sprinklers Systems Limited","EQ","Dividend - Re 0.03 Per Share","1","23-Sep-2026","23-Sep-2026","-","-"
"GALLANTT","Gallantt Ispat Limited","EQ","Dividend - Rs 2 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"JGCHEM","J.G.Chemicals Limited","EQ","Dividend - Rs 1.10 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"SAHLIBHFI","Shalibhadra Finance Limited","EQ","Dividend - Re 0.50 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"GMDCLTD","Gujarat Mineral Development Corporation Limited","EQ","Dividend - Rs 9.50 Per Share","2","23-Sep-2026","23-Sep-2026","-","-"
"GOODLUCK","Goodluck India Limited","EQ","Dividend - Re 1 Per Share","2","23-Sep-2026","23-Sep-2026","-","-"
"GUJTHEM","Gujarat Themis Biosyn Limited","EQ","Dividend - Re 0.67 Per Share","1","23-Sep-2026","23-Sep-2026","-","-"
"ODYCORP","Odyssey Corporation Limited","EQ","Dividend - Re 0.05 Per Share","5","23-Sep-2026","23-Sep-2026","-","-"
"HALEOSLABS","HALEOS LABS LIMITED","EQ","Dividend - Rs 1.50 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"HARIOMPIPE","Hariom Pipe Industries Limited","EQ","Dividend - Re 0.75 Per Share","10","23-Sep-2026","23-Sep-2026","-","-"
"PASHUPATI","Pashupati Cotspin Limited","EQ","Dividend - Re 0.05 Per Share","1","23-Sep-2026","23-Sep-2026","-","-"
"SATIA","Satia Industries Limited","EQ","Dividend - Re 0.40 Per Share","1","23-Sep-2026","23-Sep-2026","-","-"
"HLEGLAS","HLE Glascoat Limited","EQ","Dividend - Rs 1.10 Per Share","2","23-Sep-2026","23-Sep-2026","-","-"
"SYNCOMF","Syncom Formulations (India) Limited","EQ","Dividend - Re 0.10 Per Share","1","23-Sep-2026","23-Sep-2026","-","-"
