"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"CPCAP","CP Capital Limited","EQ"," Interim Dividend - Re 1 Per Share","10","25-Feb-2020","26-Feb-2020","-","-"
"DALMIASUG","Dalmia Bharat Sugar and Industries Limited","EQ"," Interim Dividend - Rs 2 Per Share","2","25-Feb-2020","26-Feb-2020","-","-"
"DHANUKA","Dhanuka Agritech Limited","EQ"," Interim Dividend - Rs 12 Per Share","2","25-Feb-2020","26-Feb-2020","-","-"
"DIVISLAB","Divi's Laboratories Limited","EQ"," Interim Dividend - Rs 16 Per Share","2","25-Feb-2020","26-Feb-2020","-","-"
"APOLLOHOSP","Apollo Hospitals Enterprise Limited","EQ"," Interim Dividend - Rs 3.25 Per Share","5","25-Feb-2020","26-Feb-2020","-","-"
"PCBL","PCBL Chemical Limited","EQ"," Interim Dividend - Rs 3.5 Per Share Special Dividend - Rs 3.5 Per Share","1","25-Feb-2020","26-Feb-2020","-","-"
"SJVN","SJVN Limited","EQ"," Interim Dividend - Rs 1.70 Per Share","10","25-Feb-2020","26-Feb-2020","-","-"
"VARROC","Varroc Engineering Limited","EQ"," Interim Dividend - Rs 3 Per Share","1","25-Feb-2020","26-Feb-2020","-","-"
"WHEELS","Wheels India Limited","EQ"," Interim Dividend - Rs 3 Per Share","10","25-Feb-2020","26-Feb-2020","-","-"
"BIRLANU","BirlaNu Limited","EQ"," Interim Dividend - Rs 10 Per Share","10","25-Feb-2020","26-Feb-2020","-","-"
